DEP;P11_HNSCOL15P_DIPL0;P11_FNSCOL15P_DIPL0
01; 30,121962454; 27,103187844
01; 49,697240366; 41,290714421
01; 2,0; 3,0
01; 19,0; 20,0
01; 46,010362694; 44,98791019
01; 24,672413793; 21,017241379
01; 21,0; 30,0
01; 66,665173572; 60,604703247
01; 45,52625; 40,2325
01; 5,285714286; 3,171428571
01; 7,878732767; 9,848415959
01; 20,000736793; 18,000663114
01; 47,224618567; 36,17557565
01; 118,042607094; 122,841087057
01; 85,591789192; 112,571809699
01; 44,614925373; 34,173134328
01; 118,0; 148,0
01; 56,559656652; 44,652360515
01; 19,0; 9,5
01; 9,0; 4,0
01; 46,650658392; 45,613977094
01; 87,244808663; 102,278120449
01; 26,942060086; 23,948497854
01; 34,000095394; 40,000112228
01; 28,330450903; 20,515154102
01; 43,0; 43,0
01; 32,317733679; 34,337592034
01; 14,0; 10,0
01; 17,360424028; 10,212014134
01; 23,947540984; 24,945355191
01; 100,835517826; 103,955383245
01; 5,207100592; 7,289940828
01; 190,0; 204,0
01; 63,460614896; 50,173470263
01; 291,548080706; 345,60572411
01; 42,848360656; 41,896174863
01; 27,0; 17,0
01; 48,358974359; 58,997948718
01; 7,0; 10,0
01; 56,859165672; 43,946315224
01; 66,479450673; 60,28287388
01; 15,288461538; 14,269230769
01; 3,950617284; 4,938271605
01; 40,738873224; 35,770717953
01; 32,324568611; 32,324568611
01; 12,0; 21,0
01; 53,277077557; 55,287533314
01; 5,149700599; 5,149700599
01; 4,0; 5,0
01; 63,686168871; 52,740108596
01; 107,589785832; 99,982427238
01; 4,912280702; 10,807017544
01; 2,970873786; 0,990291262
01; 21,103960396; 21,103960396
01; 33,261558785; 45,35667107
01; 20,60713633; 19,625844124
01; 43,0; 38,0
01; 31,467924528; 20,301886792
01; 4,5; 2,25
01; 80,539121494; 79,384859684
01; 15,762711864; 12,610169492
01; 7,301724138; 4,172413793
01; 36,188284568; 30,73035721
01; 71,0; 59,0
01; 54,6112; 45,3376
01; 18,927835052; 25,237113402
01; 24,0; 12,0
01; 14,473684211; 17,57518797
01; 15,821561338; 16,810408922
01; 42,0; 53,0
01; 19,101604278; 22,117647059
01; 88,0; 74,0
01; 50,317121588; 60,760297767
01; 51,364764268; 34,928039702
01; 228,34208798; 245,749979672
01; 32,214915014; 26,174618449
01; 20,619051554; 23,564630348
01; 17,0; 15,0
01; 209,0; 212,0
01; 116,833106581; 178,170487535
01; 50,627679518; 50,627679518
01; 85,968347206; 105,387670597
01; 51,105504587; 38,32912844
01; 49,430993969; 54,550515985
01; 14,071979434; 24,123393316
01; 34,292473118; 29,249462366
01; 152,98343132; 185,027258151
01; 21,458419958; 31,676715177
01; 4,117073171; 1,029268293
01; 55,485417821; 53,467766264
01; 22,0; 26,0
01; 29,845588235; 28,941176471
01; 27,238335435; 30,26481715
01; 7,15; 8,171428571
01; 28,590673575; 17,523316062
01; 82,0; 101,0
01; 34,816159251; 43,256440281
01; 211,114076059; 211,451420523
01; 97,398949878; 103,066190663
01; 66,843330056; 103,33744856
01; 193,872027386; 234,109617976
01; 3,3; 3,3
01; 104,66137946; 115,530593846
01; 59,024943311; 44,527588813
01; 97,0; 85,0
01; 31,664167916; 27,706146927
01; 28,665469038; 25,594168784
01; 78,928928929; 60,860860861
01; 56,017241379; 61,913793103
01; 5,0; 8,0
01; 163,886791687; 188,377252229
01; 173,665319686; 138,79982087
01; 125,692479354; 105,353325303
01; 11,271604938; 11,271604938
01; 44,156209987; 43,129321383
01; 8,150943396; 6,113207547
01; 2,113924051; 4,227848101
01; 102,751974724; 110,810953133
01; 16,241359209; 24,395770302
01; 62,983259912; 52,824669604
01; 20,171919771; 25,214899713
01; 67,0; 77,0
01; 32,745148771; 29,675291074
01; 325,0; 279,0
01; 1,930232558; 0,965116279
01; 10,926910299; 11,920265781
01; 30,105263158; 29,101754386
01; 51,328897338; 50,281368821
01; 14,871794872; 9,914529915
01; 5,893491124; 6,875739645
01; 143,0; 152,0
01; 9,95049505; 12,935643564
01; 293,605946373; 322,975037095
01; 145,767930578; 145,03299146
01; 50,0; 60,0
01; 48,0; 54,0
01; 8,762463343; 5,841642229
01; 10,813688213; 5,406844106
01; 87,900352188; 121,006541665
01; 13,0; 11,0
01; 182,0; 212,0
01; 229,0; 300,0
01; 50,0; 60,0
01; 9,0; 3,0
01; 57,886278795; 54,839632543
01; 23,726235741; 11,863117871
01; 13,905723906; 10,925925926
01; 5,101351351; 11,222972973
01; 34,903591682; 31,631379962
01; 12,78702999; 13,753778327
01; 49,939136589; 34,573248408
01; 47,458741826; 37,364839041
01; 60,768614892; 51,653322658
01; 4,967320261; 5,960784314
01; 5,6; 0,0
01; 43,0; 45,0
01; 4,84375; 4,84375
01; 9,0; 7,0
01; 3,177966102; 2,118644068
01; 157,29892167; 184,322183858
01; 18,0; 14,0
01; 23,823389021; 17,608591885
01; 65,892017158; 47,644997022
01; 42,667360368; 36,081060336
01; 19,093851133; 13,365695793
01; 93,227926078; 84,301848049
01; 151,0; 136,0
01; 7,689922481; 3,84496124
01; 7,841059603; 2,940397351
01; 47,242403937; 39,893585547
01; 53,847715736; 46,598984772
01; 102,643533123; 116,731861199
01; 77,897676793; 86,325041815
01; 28,0; 18,0
01; 16,0; 13,0
01; 72,345957058; 72,377296361
01; 3,216; 3,216
01; 63,685929648; 56,609715243
01; 147,370283944; 212,183324136
01; 82,697534403; 145,322522254
01; 109,833752968; 133,384673292
01; 25,702517162; 28,558352403
01; 128,0; 105,0
01; 11,941287525; 9,951986193
01; 69,801407336; 60,348862006
01; 108,235622318; 147,586688634
01; 369,879791644; 418,228711201
01; 108,081566997; 98,005218715
01; 75,0; 60,0
01; 50,296657382; 39,005571031
01; 46,010537992; 36,62063228
01; 21,806060606; 32,18989899
01; 13,789156627; 8,864457831
01; 47,0; 43,0
01; 28,126315789; 22,09924812
01; 10,954918033; 6,971311475
01; 24,2122571; 22,349775785
01; 146,326580028; 157,243324937
01; 393,396668814; 528,783651304
01; 154,215124319; 165,72508174
01; 48,652037618; 39,529780564
01; 359,0; 416,0
01; 105,54881532; 142,466645769
01; 57,0; 60,0
01; 13,495762712; 17,648305085
01; 388,136887569; 422,667173158
01; 19,509838998; 21,563506261
01; 69,892904215; 83,136953351
01; 84,0; 70,0
01; 71,950769231; 60,283076923
01; 102,301276935; 76,477653631
01; 83,672153071; 76,701114797
01; 2,268907563; 1,134453782
01; 4,793814433; 2,87628866
01; 10,568627451; 5,764705882
01; 133,6957709; 174,072222726
01; 20,671875; 17,71875
01; 382,518690819; 455,72779483
01; 495,758477147; 566,347701349
01; 380,544663346; 395,721534008
01; 275,737175824; 277,140408462
01; 199,867475737; 193,674570295
01; 493,541705569; 392,763015983
01; 281,706609501; 309,722464802
01; 0,0; 3,605737502
01; 200,895323529; 221,319165197
01; 225,378005746; 256,735229535
01; 78,140933318; 86,158681574
01; 1,320276419; 11,172304262
01; 60,631434892; 46,506562745
01; 34,566980765; 33,567352506
01; 20,166666667; 6,05
01; 65,0; 68,0
01; 104,0; 138,0
01; 145,0; 165,0
01; 42,0; 41,0
01; 37,698113208; 45,849056604
01; 14,208706527; 8,119260873
01; 3,954022989; 3,954022989
01; 40,0; 43,0
01; 26,0; 16,0
01; 36,0; 19,0
01; 25,19379845; 23,178294574
01; 4,448; 5,56
01; 17,196360782; 13,150158245
01; 12,422222222; 19,111111111
01; 83,478427714; 99,572987092
01; 4,936305732; 5,923566879
01; 96,731863612; 83,888931561
01; 169,535446344; 155,428116559
01; 194,756243137; 298,063248834
01; 137,35017276; 153,675227591
01; 78,13229206; 71,038932151
01; 34,14084507; 35,175416133
01; 2,934782609; 4,891304348
01; 35,0; 12,0
01; 4,333333333; 0,0
01; 7,1875; 4,107142857
01; 189,883423934; 236,025323033
01; 75,472744769; 75,41029719
01; 5,208333333; 6,25
01; 14,224; 14,224
01; 34,263975155; 22,170807453
01; 28,420600858; 19,285407725
01; 219,679871727; 223,661448525
01; 14,561403509; 14,561403509
01; 196,76094773; 282,020227988
01; 87,0; 78,0
01; 34,0; 29,0
01; 17,893164296; 14,910970247
01; 11,0; 11,0
01; 13,0; 8,0
01; 5,030674847; 8,049079755
01; 38,522183562; 36,707170867
01; 120,705882353; 142,835294118
01; 25,089509806; 19,067166488
01; 6,329032258; 6,329032258
01; 45,500463392; 39,43373494
01; 70,56952756; 73,509924541
01; 41,065481348; 43,998730015
01; 43,55530244; 49,000093796
01; 2,801470588; 6,536764706
01; 4,615384615; 0,923076923
01; 19,850187266; 13,895131086
01; 74,313084112; 76,268691589
01; 221,281397659; 232,016493069
01; 114,721763085; 150,325068871
01; 38,572421784; 46,692931634
01; 65,373883929; 61,411830357
01; 179,078178954; 183,040191177
01; 15,236363636; 8,570454545
01; 106,958617919; 116,862193652
01; 82,387248322; 81,394630872
01; 50,071108207; 31,417165934
01; 65,799019948; 61,103449873
01; 132,882948384; 147,798675395
01; 238,231900716; 125,81463905
01; 146,091598419; 183,3910089
01; 25,852348993; 27,767337808
01; 3,794392523; 6,640186916
01; 63,6; 62,60625
01; 18,0; 23,0
01; 15,0; 11,0
01; 54,874942526; 50,884037615
01; 76,535588443; 66,465116279
01; 32,0; 19,0
01; 69,215490319; 84,26233604
01; 43,293315143; 45,306957708
01; 60,0; 59,0
01; 40,034261242; 31,246252677
01; 44,0; 40,0
01; 38,418699187; 36,448509485
01; 41,725624414; 41,874915167
01; 114,021911092; 107,424113503
01; 66,441102757; 54,360902256
01; 25,0; 20,0
01; 84,234209215; 79,159859263
01; 52,880988621; 57,817803971
01; 33,593830334; 30,539845758
01; 323,082590456; 399,094126901
01; 74,172451364; 73,177863895
01; 41,289139633; 41,289139633
01; 44,406952116; 46,379987262
01; 63,640044994; 44,746906637
01; 14,0; 12,0
01; 82,94128034; 87,088344357
01; 187,392519588; 216,10798288
01; 27,0; 23,0
01; 41,760365904; 52,697604594
01; 10,915492958; 9,823943662
01; 81,968183339; 131,348933527
01; 117,519054129; 154,354061895
01; 73,297959782; 68,410752547
01; 10,923550653; 13,902700831
01; 31,196454948; 23,917282127
01; 22,0; 20,0
01; 101,0; 113,0
01; 43,999993452; 43,999993452
01; 55,0; 64,0
01; 57,124858116; 67,775255392
01; 6,90070922; 3,943262411
01; 46,65149216; 55,778958017
01; 48,926996788; 37,944516563
01; 100,660988075; 76,544293015
01; 3,904; 6,832
01; 68,907064348; 50,913160035
01; 13,50295858; 21,218934911
01; 69,876582278; 91,528481013
01; 19,135446686; 17,221902017
01; 10,0; 1,0
01; 16,276595745; 7,659574468
01; 24,0; 21,0
01; 30,323741007; 30,323741007
01; 4,162162162; 5,202702703
01; 7,240343348; 14,480686695
01; 34,903341719; 45,874578832
01; 95,164262491; 79,632845758
01; 9,414344197; 9,414344197
01; 33,815540491; 30,574503496
01; 162,729968435; 186,366723626
01; 93,151083001; 116,44563046
01; 27,91954023; 35,896551724
01; 46,198228892; 39,011837731
01; 38,314930991; 26,525721455
01; 46,522700119; 43,553166069
01; 13,0; 10,0
01; 116,611980241; 74,422266287
01; 225,100263977; 209,990744543
01; 341,194271469; 341,109366262
01; 2,045454545; 6,136363636
01; 13,269746647; 19,90461997
01; 17,930902111; 25,900191939
01; 46,775308642; 39,953909465
01; 10,745173745; 4,884169884
01; 36,865460101; 42,979730953
01; 9,027190332; 12,036253776
01; 62,197223552; 87,687888942
01; 18,0; 15,0
01; 18,994974874; 16,884422111
01; 0,95959596; 4,797979798
01; 45,32942899; 28,204978038
01; 20,0; 15,0
01; 213,364253761; 239,328141341
01; 78,442968142; 66,05723633
01; 16,12718601; 18,143084261
01; 66,803659395; 54,032371569
01; 62,768809341; 68,7433554
01; 9,58974359; 15,982905983
01; 23,0; 17,0
01; 131,0; 118,0
01; 51,188222222; 51,188222222
01; 225,813513252; 214,39490316
01; 98,446318142; 125,920119463
01; 45,0; 45,0
01; 81,604161335; 64,302208254
01; 4,164383562; 4,164383562
01; 175,0; 200,0
02; 45,67162867; 51,747780538
02; 43,0; 52,0
02; 66,0; 78,0
02; 15,845410628; 15,845410628
02; 16,992366412; 24,544529262
02; 22,444827586; 33,179310345
02; 8,0; 7,0
02; 25,0; 22,0
02; 31,877126654; 20,285444234
02; 13,147727273; 9,102272727
02; 61,0; 60,0
02; 6,096774194; 2,032258065
02; 24,644549763; 25,630331754
02; 33,340099206; 37,395955798
02; 8,0; 5,0
02; 17,371584699; 8,174863388
02; 11,0; 19,0
02; 149,117038627; 174,406670371
02; 29,0; 33,0
02; 28,878151261; 45,806722689
02; 1,0; 5,0
02; 31,524154589; 37,625603865
02; 4,675925926; 3,740740741
02; 3,0; 2,0
02; 15,0; 19,0
02; 17,0; 18,0
02; 33,602189781; 30,547445255
02; 178,030197615; 211,358774749
02; 26,10230179; 24,168797954
02; 14,281879195; 20,402684564
02; 92,108433735; 71,174698795
02; 33,138075314; 28,117154812
02; 3,138888889; 10,462962963
02; 5,942307692; 6,932692308
02; 19,623529412; 14,17254902
02; 7,32183908; 16,735632184
02; 78,374942327; 85,70022971
02; 8,0; 5,0
02; 10,184591892; 18,332265406
02; 10,395480226; 10,395480226
02; 44,905574022; 52,883111464
02; 28,0; 31,0
02; 13,0; 9,0
02; 3,107142857; 2,071428571
02; 34,305755396; 36,384892086
02; 12,0; 9,0
02; 6,0; 4,0
02; 52,211096076; 58,121786198
02; 23,150326797; 38,248366013
02; 13,925004125; 32,828127578
02; 10,461538462; 12,363636364
02; 12,595419847; 19,942748092
02; 23,0; 33,0
02; 7,919191919; 6,929292929
02; 9,764705882; 9,764705882
02; 170,770989167; 184,75552461
02; 57,661082474; 57,661082474
02; 301,09028293; 372,613323882
02; 26,61971831; 23,661971831
02; 32,231067896; 15,108313076
02; 6,0; 13,0
02; 19,14921466; 32,251308901
02; 332,0; 539,0
02; 49,0; 65,0
02; 6,085308057; 4,056872038
02; 14,931818182; 17,918181818
02; 12,243838262; 7,142238986
02; 15,371900826; 16,396694215
02; 30,593923289; 38,489129298
02; 46,0; 41,0
02; 8,0; 13,0
02; 53,0; 63,0
02; 33,863850364; 34,890825171
02; 8,275862069; 8,275862069
02; 8,382857143; 5,588571429
02; 31,683168317; 19,801980198
02; 12,15483871; 12,15483871
02; 7,848101266; 2,943037975
02; 11,935483871; 14,919354839
02; 37,823796583; 36,402847577
02; 14,619469027; 9,398230088
02; 58,999968281; 50,999972582
02; 11,953846154; 8,965384615
02; 57,924901186; 48,270750988
02; 59,186033272; 80,594816571
02; 1,034482759; 0,0
02; 5,0; 7,0
02; 74,237970254; 84,843394576
02; 11,0; 10,0
02; 9,097826087; 12,130434783
02; 94,211750623; 124,60263792
02; 26,352941176; 12,235294118
02; 634,02994468; 792,420186192
02; 14,0; 17,0
02; 23,0; 31,0
02; 19,292307692; 15,230769231
02; 14,84044368; 17,034488133
02; 14,848484848; 10,606060606
02; 25,0; 26,0
02; 18,0; 18,0
02; 102,0; 137,0
02; 8,914285714; 6,933333333
02; 11,9408867; 12,935960591
02; 52,134118246; 51,194123507
02; 14,574257426; 5,465346535
02; 1,904761905; 1,904761905
02; 39,446640316; 52,266798419
02; 157,501077729; 257,250727639
02; 42,202966538; 44,184998267
02; 48,0; 53,0
02; 66,026869053; 101,038944741
02; 14,0; 11,0
02; 16,0; 15,0
02; 7,486111111; 7,486111111
02; 12,0; 16,0
02; 30,999966088; 27,999430282
02; 23,75879397; 18,809045226
02; 29,564202335; 28,544747082
02; 4,0; 2,0
02; 23,694630872; 26,785234899
02; 50,0; 51,0
02; 7,967503823; 12,936371643
02; 47,714525308; 54,823272769
02; 9,371134021; 8,329896907
02; 84,784263959; 78,799492386
02; 1,9; 1,9
02; 17,271276596; 11,175531915
02; 94,25698819; 103,55802677
02; 10,202898551; 9,275362319
02; 22,728773585; 29,646226415
02; 65,296127563; 70,318906606
02; 150,0; 136,0
02; 13,797101449; 16,753623188
02; 8,0; 4,0
02; 12,0; 14,0
02; 29,0; 35,0
02; 26,878923767; 26,878923767
02; 176,721536222; 205,413057933
02; 8,0; 14,0
02; 14,923469388; 12,933673469
02; 5,307692308; 6,369230769
02; 24,341637011; 31,441281139
02; 6,493975904; 5,56626506
02; 6,052631579; 6,052631579
02; 28,107692308; 20,353846154
02; 2,0; 3,0
02; 8,225352113; 9,253521127
02; 6,218181818; 5,181818182
02; 5,168539326; 6,202247191
02; 24,612765957; 23,587234043
02; 25,0; 22,0
02; 8,0; 17,0
02; 26,813559322; 18,194915254
02; 41,913415316; 56,201729136
02; 13,35546875; 22,6015625
02; 27,71331058; 26,723549488
02; 71,0; 52,0
02; 12,931216931; 12,931216931
02; 12,085409253; 22,15658363
02; 238,745111683; 292,246082292
02; 31,096273292; 31,096273292
02; 116,488050345; 128,539383891
02; 23,296; 25,237333333
02; 57,570713392; 56,560700876
02; 359,286698236; 335,899451288
02; 150,902139712; 179,468642515
02; 7,208623152; 7,157052759
02; 104,125542198; 103,512600462
02; 205,271754437; 268,866282699
02; 54,103761423; 38,06147865
02; 179,609322136; 298,155759288
02; 6,761363636; 9,659090909
02; 10,744186047; 8,790697674
02; 5,0; 8,0
02; 23,547619048; 31,738095238
02; 414,660732263; 645,053677655
02; 381,984229188; 490,208045806
02; 176,586081454; 295,52699799
02; 61,837270341; 54,855643045
02; 10,579710145; 9,52173913
02; 12,798969072; 17,721649485
02; 0,984; 4,92
02; 7,551401869; 6,607476636
02; 21,870967742; 24,853372434
02; 52,23179792; 51,227340267
02; 17,0; 18,0
02; 6,042857143; 14,1
02; 9,897959184; 18,806122449
02; 39,283558969; 53,128251383
02; 27,15; 18,1
02; 91,0; 91,0
02; 60,0; 65,0
02; 13,0; 18,0
02; 30,668449198; 35,614973262
02; 39,0; 65,0
02; 35,0; 28,0
02; 35,358056266; 25,255754476
02; 3,041666667; 1,013888889
02; 23,0; 16,0
02; 44,840646117; 58,354701218
02; 23,0; 25,0
02; 34,397216175; 28,327119203
02; 18,0; 22,0
02; 48,63261944; 51,672158155
02; 15,247933884; 17,280991736
02; 44,0; 51,0
02; 145,556231003; 140,571428571
02; 5,844155844; 6,818181818
02; 13,143646409; 13,143646409
02; 6,567901235; 0,938271605
02; 2,020942408; 3,031413613
02; 19,293436293; 23,355212355
02; 58,0; 58,0
02; 19,660049628; 16,555831266
02; 12,0; 23,0
02; 48,0; 61,0
02; 33,417721519; 36,455696203
02; 10,0; 4,0
02; 51,36052327; 63,489752335
02; 24,53271028; 19,626168224
02; 110,490946049; 106,161628778
02; 37,652960526; 37,652960526
02; 18,096249286; 16,08555492
02; 32,0; 23,0
02; 21,075268817; 12,64516129
02; 1,0; 1,0
02; 23,549488055; 17,406143345
02; 26,260273973; 19,452054795
02; 11,0; 4,0
02; 96,547785548; 102,51981352
02; 8,918918919; 12,882882883
02; 21,0; 38,0
02; 2,865671642; 2,865671642
02; 13,902684187; 11,916586446
02; 85,625009666; 57,849728189
02; 135,232750188; 19,140278267
02; 12,0; 9,0
02; 4,052631579; 9,118421053
02; 8,837837838; 11,783783784
02; 25,292517007; 31,129251701
02; 160,695810277; 199,450118775
02; 131,277020934; 126,330849626
02; 71,214826767; 73,140383211
02; 17,841409692; 16,850220264
02; 5,999893989; 4,999884939
02; 40,124610592; 46,143302181
02; 194,0; 281,0
02; 4,0; 7,0
02; 91,168990519; 101,837702175
02; 36,790619765; 35,822445561
02; 9,0; 10,0
02; 7,782311622; 8,755100574
02; 5,266666667; 7,373333333
02; 2,0; 3,0
02; 7,0; 3,0
02; 17,203539823; 30,584070796
02; 7,552; 2,832
02; 16,426666667; 11,293333333
02; 13,695652174; 10,760869565
02; 27,80141844; 18,53427896
02; 35,872817955; 39,972568579
02; 20,831295844; 18,748166259
02; 50,516180549; 52,804466824
02; 42,0; 40,0
02; 15,419354839; 7,709677419
02; 16,864864865; 14,756756757
02; 72,631778058; 77,606557377
02; 6,0; 11,0
02; 4,145454545; 5,181818182
02; 22,076388889; 23,079861111
02; 35,263157895; 32,240601504
02; 16,0; 13,0
02; 10,85620915; 14,803921569
02; 10,78; 15,68
02; 3,0; 5,0
02; 22,224489796; 21,214285714
02; 16,682242991; 15,700934579
02; 58,164305949; 52,249291785
02; 9,46969697; 11,363636364
02; 28,48973607; 31,436950147
02; 1,0; 1,0
02; 34,761904762; 29,795918367
02; 26,875647668; 26,875647668
02; 16,0; 16,0
02; 27,0; 25,0
02; 20,0; 21,0
02; 9,1; 12,133333333
02; 82,0; 74,0
02; 58,58747698; 66,668508287
02; 31,328912467; 34,360742706
02; 30,0; 33,0
02; 184,719834955; 173,88659401
02; 19,0; 24,0
02; 104,007731959; 128,771477663
02; 44,895368782; 51,727272727
02; 7,063926941; 7,063926941
02; 88,0; 88,0
02; 76,354117891; 130,401364026
02; 5,0; 4,0
02; 184,633333333; 219,433333333
02; 47,083038869; 45,0795053
02; 15,0; 20,0
02; 26,774193548; 16,064516129
02; 18,777943368; 15,961251863
02; 290,825335595; 484,534420502
02; 286,911755865; 346,713561659
02; 72,0; 78,0
02; 196,0; 219,0
02; 54,0; 42,0
02; 39,0; 40,0
02; 20,217391304; 7,076086957
02; 8,120300752; 7,105263158
02; 79,718804921; 76,766256591
02; 50,787553648; 51,824034335
02; 119,429572441; 158,267567204
02; 1,923664122; 11,541984733
02; 12,0; 19,0
02; 136,539215686; 159,12464986
02; 59,0; 44,0
02; 11,36; 16,523636364
02; 62,993037517; 80,265321998
02; 16,0; 20,0
02; 6,047244094; 7,05511811
02; 15,606617647; 15,606617647
02; 18,0; 11,0
02; 25,117764471; 22,219560878
02; 16,271186441; 9,152542373
02; 33,708407871; 24,515205725
02; 24,757869249; 23,767554479
02; 27,654834636; 23,390058194
02; 16,11917153; 11,089459994
02; 14,05511811; 16,062992126
02; 20,0; 12,0
02; 296,294602029; 342,138663493
02; 15,771428571; 12,814285714
02; 53,943925234; 58,093457944
02; 15,0; 17,0
02; 18,689361702; 25,957446809
02; 49,96969697; 48,01010101
02; 180,602865929; 228,072306222
02; 117,217043379; 153,215076198
02; 110,915645818; 143,247232612
02; 25,43554007; 26,452961672
02; 10,857142857; 13,818181818
02; 5,820895522; 6,791044776
02; 1,84; 5,52
02; 2,0; 1,0
02; 51,0; 59,0
02; 38,838012959; 26,241900648
02; 18,398230088; 15,331858407
02; 7,648148148; 7,648148148
02; 12,0; 16,0
02; 4,710743802; 7,537190083
02; 51,0; 60,0
02; 27,304347826; 19,50310559
02; 5,933333333; 2,966666667
02; 41,330622173; 51,943804807
02; 12,730569948; 15,668393782
02; 0,986666667; 2,96
02; 15,194805195; 10,12987013
02; 63,548617306; 67,6485281
02; 143,121019108; 156,751592357
02; 587,251499538; 726,668686887
02; 16,0; 14,0
02; 48,424376802; 49,433406171
02; 8,0; 9,0
02; 22,849122807; 21,810526316
02; 15,0; 19,0
02; 33,957337884; 38,07337884
02; 25,101214575; 30,12145749
02; 46,0; 38,0
02; 106,352335295; 106,067097933
02; 24,673629243; 23,759791123
02; 13,0; 16,0
02; 79,225806452; 83,187096774
02; 12,552631579; 12,552631579
02; 17,678571429; 12,767857143
02; 6,164383562; 6,164383562
02; 15,686330138; 18,627517038
02; 25,226066482; 18,153812558
02; 1,0; 1,0
02; 317,106543863; 409,661981202
02; 250,468797624; 340,509285265
02; 121,2151635; 199,353863938
02; 119,211607078; 158,280957297
02; 58,826808078; 62,883829324
02; 69,0; 84,0
02; 4,72; 1,18
02; 15,815028902; 16,803468208
02; 32,145454545; 17,077272727
02; 50,465420561; 43,256074766
02; 15,285714286; 15,285714286
02; 44,801129663; 46,787662867
02; 10,909090909; 14,545454545
02; 4,0; 12,0
02; 22,928571429; 29,906832298
02; 4,405405405; 17,621621622
02; 7,0; 3,0
02; 3,241935484; 8,64516129
02; 94,53539463; 88,501220504
02; 19,956834532; 17,856115108
02; 38,161764706; 33,391544118
02; 14,898648649; 15,891891892
02; 8,197883662; 6,168015011
02; 2,942307692; 2,942307692
02; 27,670212766; 28,695035461
02; 15,0; 24,0
02; 36,657243816; 38,586572438
02; 9,0; 4,0
02; 9,771428571; 6,84
02; 314,911596972; 367,876165348
02; 153,935288437; 258,665060514
02; 98,126062234; 151,889763127
02; 468,147354983; 326,790129797
02; 91,578084646; 134,951055902
02; 50,380671353; 85,495492771
02; 149,225081025; 188,182487574
02; 127,591385064; 200,952338318
02; 126,777121023; 147,437782834
02; 10,872237608; 6,6513397
02; 274,598174015; 353,759133645
02; 164,469872271; 296,723596119
02; 21,0; 27,0
02; 12,0; 10,0
02; 12,938967136; 8,957746479
02; 7,0; 3,0
02; 18,0; 14,0
02; 11,155660377; 19,268867925
02; 16,0; 7,0
02; 52,0; 41,0
02; 14,392523364; 11,308411215
02; 15,0; 17,0
02; 33,546629558; 22,336521553
02; 30,431137725; 34,488622754
02; 4,0; 3,0
02; 79,167686659; 89,449204406
02; 32,729113924; 33,751898734
02; 9,905660377; 5,943396226
02; 13,0; 15,0
02; 37,0; 36,0
02; 19,390410959; 14,287671233
02; 7,443037975; 4,253164557
02; 7,125; 7,125
02; 126,102720088; 182,505566285
02; 24,399049881; 27,448931116
02; 17,617021277; 10,765957447
02; 17,49790795; 33,966527197
02; 11,909448819; 10,826771654
02; 2,0; 2,0
02; 12,369863014; 19,585616438
02; 30,0; 34,0
02; 8,697986577; 7,731543624
02; 21,512195122; 13,317073171
02; 13,820224719; 7,370786517
02; 16,365714286; 8,182857143
