REG;DEP;P11_FNSCOL15P_DIPL0
82;01; 74,422266287
82;01; 209,990744543
82;01; 341,109366262
82;01; 6,136363636
82;01; 19,90461997
82;01; 25,900191939
82;01; 39,953909465
82;01; 4,884169884
82;01; 42,979730953
82;01; 12,036253776
82;01; 87,687888942
82;01; 15,0
82;01; 16,884422111
82;01; 4,797979798
82;01; 28,204978038
82;01; 15,0
82;01; 239,328141341
82;01; 66,05723633
82;01; 18,143084261
82;01; 54,032371569
82;01; 68,7433554
82;01; 15,982905983
82;01; 17,0
82;01; 118,0
82;01; 51,188222222
82;01; 214,39490316
82;01; 125,920119463
82;01; 45,0
82;01; 64,302208254
82;01; 4,164383562
82;01; 200,0
22;02; 51,747780538
22;02; 52,0
22;02; 78,0
22;02; 15,845410628
22;02; 24,544529262
22;02; 33,179310345
22;02; 7,0
22;02; 22,0
22;02; 20,285444234
22;02; 9,102272727
22;02; 60,0
22;02; 2,032258065
22;02; 25,630331754
22;02; 37,395955798
22;02; 5,0
22;02; 8,174863388
22;02; 19,0
22;02; 174,406670371
22;02; 33,0
22;02; 45,806722689
22;02; 5,0
22;02; 37,625603865
22;02; 3,740740741
22;02; 2,0
22;02; 19,0
22;02; 18,0
22;02; 30,547445255
22;02; 211,358774749
22;02; 24,168797954
22;02; 20,402684564
22;02; 71,174698795
22;02; 28,117154812
22;02; 10,462962963
22;02; 6,932692308
22;02; 14,17254902
22;02; 16,735632184
22;02; 85,70022971
22;02; 5,0
22;02; 18,332265406
22;02; 10,395480226
22;02; 52,883111464
22;02; 31,0
22;02; 9,0
22;02; 2,071428571
22;02; 36,384892086
22;02; 9,0
22;02; 4,0
22;02; 58,121786198
22;02; 38,248366013
22;02; 32,828127578
22;02; 12,363636364
22;02; 19,942748092
22;02; 33,0
22;02; 6,929292929
22;02; 9,764705882
22;02; 184,75552461
22;02; 57,661082474
22;02; 372,613323882
22;02; 23,661971831
22;02; 15,108313076
22;02; 13,0
22;02; 32,251308901
22;02; 539,0
22;02; 65,0
22;02; 4,056872038
22;02; 17,918181818
22;02; 7,142238986
22;02; 16,396694215
22;02; 38,489129298
22;02; 41,0
22;02; 13,0
22;02; 63,0
22;02; 34,890825171
22;02; 8,275862069
22;02; 5,588571429
22;02; 19,801980198
22;02; 12,15483871
22;02; 2,943037975
22;02; 14,919354839
22;02; 36,402847577
22;02; 9,398230088
22;02; 50,999972582
22;02; 8,965384615
22;02; 48,270750988
22;02; 80,594816571
22;02; 0,0
22;02; 7,0
22;02; 84,843394576
22;02; 10,0
22;02; 12,130434783
22;02; 124,60263792
22;02; 12,235294118
22;02; 792,420186192
22;02; 17,0
22;02; 31,0
22;02; 15,230769231
22;02; 17,034488133
22;02; 10,606060606
22;02; 26,0
22;02; 18,0
22;02; 137,0
22;02; 6,933333333
22;02; 12,935960591
22;02; 51,194123507
22;02; 5,465346535
22;02; 1,904761905
22;02; 52,266798419
22;02; 257,250727639
22;02; 44,184998267
22;02; 53,0
22;02; 101,038944741
22;02; 11,0
22;02; 15,0
22;02; 7,486111111
22;02; 16,0
22;02; 27,999430282
22;02; 18,809045226
22;02; 28,544747082
22;02; 2,0
22;02; 26,785234899
22;02; 51,0
22;02; 12,936371643
22;02; 54,823272769
22;02; 8,329896907
22;02; 78,799492386
22;02; 1,9
22;02; 11,175531915
22;02; 103,55802677
22;02; 9,275362319
22;02; 29,646226415
22;02; 70,318906606
22;02; 136,0
22;02; 16,753623188
22;02; 4,0
22;02; 14,0
22;02; 35,0
22;02; 26,878923767
22;02; 205,413057933
22;02; 14,0
22;02; 12,933673469
22;02; 6,369230769
22;02; 31,441281139
22;02; 5,56626506
22;02; 6,052631579
22;02; 20,353846154
22;02; 3,0
22;02; 9,253521127
22;02; 5,181818182
22;02; 6,202247191
22;02; 23,587234043
22;02; 22,0
22;02; 17,0
22;02; 18,194915254
22;02; 56,201729136
22;02; 22,6015625
22;02; 26,723549488
22;02; 52,0
22;02; 12,931216931
22;02; 22,15658363
22;02; 292,246082292
22;02; 31,096273292
22;02; 128,539383891
22;02; 25,237333333
22;02; 56,560700876
22;02; 335,899451288
22;02; 179,468642515
22;02; 7,157052759
22;02; 103,512600462
22;02; 268,866282699
22;02; 38,06147865
22;02; 298,155759288
22;02; 9,659090909
22;02; 8,790697674
22;02; 8,0
22;02; 31,738095238
22;02; 645,053677655
22;02; 490,208045806
22;02; 295,52699799
22;02; 54,855643045
22;02; 9,52173913
22;02; 17,721649485
22;02; 4,92
22;02; 6,607476636
22;02; 24,853372434
22;02; 51,227340267
22;02; 18,0
22;02; 14,1
22;02; 18,806122449
22;02; 53,128251383
22;02; 18,1
22;02; 91,0
22;02; 65,0
22;02; 18,0
22;02; 35,614973262
22;02; 65,0
22;02; 28,0
22;02; 25,255754476
22;02; 1,013888889
22;02; 16,0
22;02; 58,354701218
22;02; 25,0
22;02; 28,327119203
22;02; 22,0
22;02; 51,672158155
22;02; 17,280991736
22;02; 51,0
22;02; 140,571428571
22;02; 6,818181818
22;02; 13,143646409
22;02; 0,938271605
22;02; 3,031413613
22;02; 23,355212355
22;02; 58,0
22;02; 16,555831266
22;02; 23,0
22;02; 61,0
22;02; 36,455696203
22;02; 4,0
22;02; 63,489752335
22;02; 19,626168224
22;02; 106,161628778
22;02; 37,652960526
22;02; 16,08555492
22;02; 23,0
22;02; 12,64516129
22;02; 1,0
22;02; 17,406143345
22;02; 19,452054795
22;02; 4,0
22;02; 102,51981352
22;02; 12,882882883
22;02; 38,0
22;02; 2,865671642
22;02; 11,916586446
22;02; 57,849728189
22;02; 19,140278267
22;02; 9,0
22;02; 9,118421053
22;02; 11,783783784
22;02; 31,129251701
22;02; 199,450118775
22;02; 126,330849626
22;02; 73,140383211
22;02; 16,850220264
22;02; 4,999884939
22;02; 46,143302181
22;02; 281,0
22;02; 7,0
22;02; 101,837702175
22;02; 35,822445561
22;02; 10,0
22;02; 8,755100574
22;02; 7,373333333
22;02; 3,0
22;02; 3,0
22;02; 30,584070796
22;02; 2,832
22;02; 11,293333333
22;02; 10,760869565
22;02; 18,53427896
22;02; 39,972568579
22;02; 18,748166259
22;02; 52,804466824
22;02; 40,0
22;02; 7,709677419
22;02; 14,756756757
22;02; 77,606557377
22;02; 11,0
22;02; 5,181818182
22;02; 23,079861111
22;02; 32,240601504
22;02; 13,0
22;02; 14,803921569
22;02; 15,68
22;02; 5,0
22;02; 21,214285714
22;02; 15,700934579
22;02; 52,249291785
22;02; 11,363636364
22;02; 31,436950147
22;02; 1,0
22;02; 29,795918367
22;02; 26,875647668
22;02; 16,0
22;02; 25,0
22;02; 21,0
22;02; 12,133333333
22;02; 74,0
22;02; 66,668508287
22;02; 34,360742706
22;02; 33,0
22;02; 173,88659401
22;02; 24,0
22;02; 128,771477663
22;02; 51,727272727
22;02; 7,063926941
22;02; 88,0
22;02; 130,401364026
22;02; 4,0
22;02; 219,433333333
22;02; 45,0795053
22;02; 20,0
22;02; 16,064516129
22;02; 15,961251863
22;02; 484,534420502
22;02; 346,713561659
22;02; 78,0
22;02; 219,0
22;02; 42,0
22;02; 40,0
22;02; 7,076086957
22;02; 7,105263158
22;02; 76,766256591
22;02; 51,824034335
22;02; 158,267567204
22;02; 11,541984733
22;02; 19,0
22;02; 159,12464986
22;02; 44,0
22;02; 16,523636364
22;02; 80,265321998
22;02; 20,0
22;02; 7,05511811
22;02; 15,606617647
22;02; 11,0
22;02; 22,219560878
22;02; 9,152542373
22;02; 24,515205725
22;02; 23,767554479
22;02; 23,390058194
22;02; 11,089459994
22;02; 16,062992126
22;02; 12,0
22;02; 342,138663493
22;02; 12,814285714
22;02; 58,093457944
22;02; 17,0
22;02; 25,957446809
22;02; 48,01010101
22;02; 228,072306222
22;02; 153,215076198
22;02; 143,247232612
22;02; 26,452961672
22;02; 13,818181818
22;02; 6,791044776
22;02; 5,52
22;02; 1,0
22;02; 59,0
22;02; 26,241900648
22;02; 15,331858407
22;02; 7,648148148
22;02; 16,0
22;02; 7,537190083
22;02; 60,0
22;02; 19,50310559
22;02; 2,966666667
22;02; 51,943804807
22;02; 15,668393782
22;02; 2,96
22;02; 10,12987013
22;02; 67,6485281
22;02; 156,751592357
22;02; 726,668686887
22;02; 14,0
22;02; 49,433406171
22;02; 9,0
22;02; 21,810526316
22;02; 19,0
22;02; 38,07337884
22;02; 30,12145749
22;02; 38,0
22;02; 106,067097933
22;02; 23,759791123
22;02; 16,0
22;02; 83,187096774
22;02; 12,552631579
22;02; 12,767857143
22;02; 6,164383562
22;02; 18,627517038
22;02; 18,153812558
22;02; 1,0
22;02; 409,661981202
22;02; 340,509285265
22;02; 199,353863938
22;02; 158,280957297
22;02; 62,883829324
22;02; 84,0
22;02; 1,18
22;02; 16,803468208
22;02; 17,077272727
22;02; 43,256074766
22;02; 15,285714286
22;02; 46,787662867
22;02; 14,545454545
22;02; 12,0
22;02; 29,906832298
22;02; 17,621621622
22;02; 3,0
22;02; 8,64516129
22;02; 88,501220504
22;02; 17,856115108
22;02; 33,391544118
22;02; 15,891891892
22;02; 6,168015011
22;02; 2,942307692
22;02; 28,695035461
22;02; 24,0
22;02; 38,586572438
22;02; 4,0
22;02; 6,84
22;02; 367,876165348
22;02; 258,665060514
22;02; 151,889763127
22;02; 326,790129797
22;02; 134,951055902
22;02; 85,495492771
22;02; 188,182487574
22;02; 200,952338318
22;02; 147,437782834
22;02; 6,6513397
22;02; 353,759133645
22;02; 296,723596119
22;02; 27,0
22;02; 10,0
22;02; 8,957746479
22;02; 3,0
22;02; 14,0
22;02; 19,268867925
22;02; 7,0
22;02; 41,0
22;02; 11,308411215
22;02; 17,0
22;02; 22,336521553
22;02; 34,488622754
22;02; 3,0
22;02; 89,449204406
22;02; 33,751898734
22;02; 5,943396226
22;02; 15,0
22;02; 36,0
22;02; 14,287671233
22;02; 4,253164557
22;02; 7,125
22;02; 182,505566285
22;02; 27,448931116
22;02; 10,765957447
22;02; 33,966527197
22;02; 10,826771654
22;02; 2,0
22;02; 19,585616438
22;02; 34,0
22;02; 7,731543624
22;02; 13,317073171
22;02; 7,370786517
22;02; 8,182857143
22;02; 10,900900901
22;02; 20,0
22;02; 4,2
22;02; 9,238410596
22;02; 8,0
22;02; 4,15
22;02; 30,079251386
22;02; 9,0
22;02; 8,963265306
22;02; 42,594326878
22;02; 34,831325301
22;02; 17,0
22;02; 28,635220126
22;02; 37,699208443
22;02; 24,000811629
22;02; 3,704545455
22;02; 29,0
22;02; 20,0
22;02; 14,0
22;02; 8,0
22;02; 25,495934959
22;02; 24,519480519
22;02; 14,0
22;02; 4,142857143
22;02; 298,422542718
22;02; 34,382022472
22;02; 40,075862069
22;02; 3,130434783
22;02; 24,774193548
22;02; 10,854271357
22;02; 19,858490566
22;02; 15,96097561
22;02; 72,208201893
22;02; 64,725448786
22;02; 10,0
22;02; 8,0
22;02; 39,865771812
22;02; 15,0
22;02; 3,924528302
22;02; 24,907749077
22;02; 39,447418738
22;02; 6,0
22;02; 10,46728972
22;02; 37,888508429
22;02; 23,0
22;02; 14,044164038
22;02; 8,802919708
22;02; 27,0
22;02; 39,745806198
22;02; 19,403669725
22;02; 8,702479339
22;02; 78,406572452
22;02; 10,254237288
22;02; 68,485856905
22;02; 59,0
22;02; 0,936170213
22;02; 78,658682635
22;02; 3,098360656
22;02; 184,0
22;02; 107,933203666
22;02; 184,399041342
22;02; 11,457286432
22;02; 20,0
22;02; 4,0
22;02; 8,6
22;02; 9,802631579
22;02; 11,0
22;02; 30,0
22;02; 19,0
22;02; 18,473684211
22;02; 55,603746398
22;02; 6,648648649
22;02; 7,903225806
22;02; 26,654654655
22;02; 11,939716312
22;02; 13,735849057
22;02; 36,933423913
22;02; 77,055197133
22;02; 6,061453321
22;02; 5,5
22;02; 32,0
22;02; 34,0
22;02; 9,081081081
22;02; 23,163507109
22;02; 17,562753036
22;02; 26,0
22;02; 6,371134021
22;02; 9,0
22;02; 75,066941298
22;02; 11,507692308
22;02; 2,571428571
22;02; 8,375
22;02; 11,483870968
22;02; 4,460227273
22;02; 4,776119403
22;02; 71,87535014
22;02; 51,0
22;02; 27,528846154
22;02; 5,052631579
22;02; 222,89243636
22;02; 47,0
22;02; 10,636914488
22;02; 9,296482412
22;02; 6,0
22;02; 37,0
22;02; 42,711086226
22;02; 7,303848512
22;02; 6,724409449
22;02; 12,127659574
22;02; 25,0
22;02; 58,594700687
22;02; 187,372030653
22;02; 7,0
22;02; 3,257142857
22;02; 337,0
22;02; 52,0
22;02; 35,258477899
22;02; 6,87037037
22;02; 18,572727273
22;02; 11,0
22;02; 34,158316633
22;02; 22,0
22;02; 97,655172414
22;02; 28,091503268
22;02; 3,753424658
22;02; 28,75
22;02; 18,0
22;02; 30,73065712
22;02; 16,472868217
22;02; 4,930555556
22;02; 153,0
22;02; 210,027760567
22;02; 19,545454545
22;02; 9,113924051
22;02; 1,744186047
22;02; 14,341463415
22;02; 93,224294676
22;02; 18,0
22;02; 5,073529412
22;02; 1,627118644
22;02; 3,0
22;02; 16,0
22;02; 6,206896552
22;02; 20,0
22;02; 6,78125
22;02; 4,875644527
22;02; 11,731843575
22;02; 7,271317829
22;02; 10,082987552
22;02; 73,57086999
22;02; 15,37037037
22;02; 11,289473684
22;02; 62,078282828
22;02; 4,05
22;02; 33,807909605
22;02; 21,783011008
22;02; 26,597014925
22;02; 9,0
22;02; 194,893402192
22;02; 9,0
22;02; 12,0
22;02; 4,054054054
22;02; 5,0
22;02; 54,838174274
22;02; 0,0
22;02; 37,188118812
22;02; 12,0
22;02; 25,915291824
22;02; 21,846153846
22;02; 4,0
22;02; 16,0
22;02; 40,819620648
22;02; 60,999832425
22;02; 38,0
22;02; 29,376761879
22;02; 11,0
22;02; 4,24
22;02; 12,327272727
22;02; 42,946258217
22;02; 11,841059603
22;02; 32,168421053
22;02; 6,0
22;02; 11,050228311
22;02; 22,922297297
22;02; 30,278422274
22;02; 4,0
22;02; 7,0
22;02; 6,615384615
22;02; 8,0
22;02; 14,13592233
22;02; 22,352564103
22;02; 25,105042017
22;02; 34,256937748
22;02; 18,888888889
22;02; 16,873134328
22;02; 23,0
22;02; 48,580133409
22;02; 21,109375
22;02; 20,270194662
22;02; 3,042857143
22;02; 10,533333333
22;02; 198,371890578
22;02; 15,762962963
22;02; 28,0
22;02; 5,636363636
22;02; 13,125
22;02; 39,080412371
22;02; 4,886363636
22;02; 9,138461538
22;02; 15,269230769
22;02; 37,0
22;02; 15,3930131
22;02; 23,0
22;02; 7,170731707
22;02; 14,0
22;02; 31,664335664
22;02; 15,715333788
22;02; 2,971698113
22;02; 12,664516129
22;02; 109,0
22;02; 19,203539823
22;02; 101,0
22;02; 5,722222222
22;02; 13,827160494
22;02; 33,204968944
22;02; 19,0
22;02; 43,0
22;02; 3,851851852
22;02; 9,415384615
22;02; 140,0
22;02; 22,554621849
22;02; 6,08
22;02; 10,0
22;02; 156,954024237
22;02; 40,404856172
22;02; 7,392523364
22;02; 11,639097744
22;02; 466,886641927
22;02; 3,929824561
22;02; 39,0
22;02; 24,347826087
22;02; 5,15625
22;02; 1,1875
22;02; 10,0
22;02; 127,57940276
22;02; 94,625258864
22;02; 130,626028014
22;02; 148,460996342
22;02; 234,562467238
22;02; 125,827707764
22;02; 148,465815903
22;02; 240,839419847
22;02; 265,535773827
22;02; 166,204151496
22;02; 201,620432919
22;02; 81,765642162
22;02; 133,258266761
22;02; 40,730033649
22;02; 203,287310549
22;02; 204,880770567
22;02; 377,840021262
22;02; 441,971456736
22;02; 257,337186021
22;02; 285,862198373
22;02; 226,791982885
22;02; 313,72188834
22;02; 155,882632889
22;02; 376,665044724
22;02; 226,205714455
22;02; 25,226226442
22;02; 431,255834762
22;02; 19,337777778
22;02; 49,0
22;02; 3,0
22;02; 10,618556701
22;02; 24,564173414
22;02; 8,840707965
22;02; 16,123552124
22;02; 49,945167753
22;02; 43,0
22;02; 136,233989684
22;02; 21,0
22;02; 11,768115942
22;02; 34,649305556
22;02; 14,030487805
22;02; 10,18018018
22;02; 32,022222222
22;02; 63,756653992
22;02; 18,115015974
22;02; 4,024539877
22;02; 17,41754386
22;02; 26,203539823
22;02; 4,272727273
22;02; 24,0
22;02; 47,148031496
22;02; 5,820895522
22;02; 195,407052604
22;02; 203,125128457
22;02; 18,074844075
22;02; 324,50933454
22;02; 322,425251755
22;02; 339,798651301
22;02; 262,179847578
22;02; 138,360945705
22;02; 443,898020846
22;02; 195,633129706
22;02; 342,436598666
22;02; 155,935809986
22;02; 266,093506849
22;02; 204,263934898
22;02; 247,376717146
22;02; 155,26550036
22;02; 7,836734694
22;02; 0,967213115
22;02; 6,897058824
22;02; 11,924050633
22;02; 19,572649573
22;02; 18,151202749
22;02; 5,172413793
22;02; 21,583333333
22;02; 3,928143713
22;02; 5,04950495
22;02; 15,948220065
22;02; 24,458015267
22;02; 0,0
22;02; 14,372340426
22;02; 62,232323232
22;02; 181,293322323
22;02; 182,328069958
22;02; 269,876642407
22;02; 167,261214484
22;02; 373,062913567
22;02; 389,861978175
22;02; 8,717868339
22;02; 32,870588235
22;02; 74,0
22;02; 13,656565657
22;02; 11,597765363
22;02; 0,988095238
22;02; 9,92481203
22;02; 60,0
22;02; 7,730337079
22;02; 93,649176696
22;02; 17,0
22;02; 58,293423272
22;02; 10,612244898
22;02; 23,409252669
22;02; 55,227272727
22;02; 4,0
22;02; 27,0
22;02; 27,863636364
22;02; 77,152196814
22;02; 229,873782059
22;02; 60,0
22;02; 9,5625
22;02; 12,75737084
22;02; 14,0
22;02; 11,160194175
22;02; 7,0
22;02; 5,119047619
22;02; 12,0
22;02; 21,188622754
22;02; 36,0
22;02; 132,0
22;02; 68,202824134
22;02; 4,963855422
22;02; 7,0
22;02; 0,980392157
22;02; 11,0
22;02; 109,827247944
22;02; 51,922533958
22;02; 7,186666667
22;02; 4,0
22;02; 23,917748918
22;02; 117,0
22;02; 28,800458716
22;02; 24,444444444
22;02; 21,714285714
22;02; 21,0
22;02; 72,920440636
22;02; 5,907692308
22;02; 15,714285714
22;02; 26,335483871
22;02; 277,414940303
22;02; 10,173160173
22;02; 15,698113208
22;02; 10,547945205
22;02; 10,916666667
22;02; 5,0
22;02; 185,476211768
22;02; 4,0
22;02; 17,558349859
22;02; 59,616920152
22;02; 37,174825175
22;02; 23,420731707
22;02; 34,0
22;02; 16,0
22;02; 3,510791367
22;02; 10,147783251
22;02; 238,066480892
22;02; 29,973880597
22;02; 42,168903661
