DEP;P12_HNSCOL15P_DIPL0;P12_FNSCOL15P_DIPL0
25; 38,0; 21,0
25; 29,950899082; 31,883215152
25; 21,887850467; 23,877655055
25; 151,745349281; 297,697011732
25; 10,0; 6,0
25; 45,677867903; 33,497103129
25; 58,336994412; 66,390021804
25; 11,269565217; 14,086956522
25; 4,959349593; 6,943089431
25; 90,770345869; 127,034439678
25; 0,0; 4,897959184
25; 3,933333333; 4,916666667
25; 5,2; 3,12
25; 160,122498009; 184,774262006
25; 166,276397492; 202,379984205
25; 295,395614854; 301,351341353
25; 2,770992366; 5,541984733
25; 10,646153846; 15,969230769
25; 24,0; 33,0
25; 1,0; 6,0
25; 1,920792079; 4,801980198
25; 14,6875; 20,5625
25; 10,564356436; 12,485148515
25; 43,427300108; 45,576320198
25; 53,587761753; 61,850510533
25; 66,472000806; 71,316270805
25; 50,636018039; 52,609826734
25; 7,332821615; 13,718351015
25; 99,562150447; 81,466314761
25; 128,272061423; 187,422347564
25; 21,196533147; 31,980228184
25; 173,99213398; 69,233220978
25; 52,9826404; 101,456442288
25; 49,856050902; 50,691293562
25; 79,147714772; 90,35561339
25; 55,56125984; 91,614032201
25; 87,002934507; 128,691017991
25; 80,806705565; 83,403531221
25; 27,498998206; 91,015457112
25; 93,885381231; 113,559061938
25; 87,652146616; 96,282222534
25; 137,567954647; 182,039543034
25; 64,093137924; 85,769556668
25; 204,84331235; 216,589308627
25; 144,631993405; 93,260468911
25; 182,411708039; 98,10069846
25; 184,33714093; 239,614753678
25; 38,908451953; 75,146668972
25; 74,205996259; 121,361994219
25; 171,416183829; 177,455878578
25; 79,453784774; 98,449454451
25; 90,424327755; 73,120588326
25; 120,369053537; 132,064740627
25; 143,707341575; 200,814715397
25; 209,82529219; 260,00820198
25; 73,417795801; 114,083775928
25; 35,327318867; 57,318789863
25; 196,88496875; 273,832417164
25; 210,674022657; 324,068116876
25; 99,227351642; 133,32160222
25; 71,584446334; 77,621839213
25; 175,729066984; 197,928403787
25; 36,182283138; 69,047047286
25; 133,076298701; 195,719902537
25; 187,972757091; 263,245358287
25; 333,622175808; 394,53934559
25; 286,75814186; 403,732843013
25; 259,304685096; 342,288638741
25; 102,175984402; 140,631843918
25; 254,886888949; 381,880604897
25;;
25; 104,472713197; 122,322244526
25; 24,499851848; 80,15339968
25; 141,535585975; 121,62137968
25; 0,0; 0,0
25; 218,900513575; 257,040819362
25; 270,885648232; 362,599479008
25; 198,440819203; 238,508096429
25; 64,904481999; 63,905951506
25; 11,873239437; 11,873239437
25; 23,203125; 22,275
25; 5,0; 10,0
25; 19,426966292; 15,337078652
25; 47,685564809; 79,63212723
25; 2,0; 1,0
25; 8,0; 4,0
25; 14,524064171; 8,299465241
25; 5,870967742; 8,806451613
25; 20,041928721; 19,039832285
25; 0,0; 0,766666667
25; 36,211764706; 27,158823529
25; 36,763761468; 33,935779817
25; 13,209677419; 14,153225806
25; 5,946428571; 4,955357143
25; 11,0; 4,0
25; 39,040289256; 34,035123967
25; 28,71778891; 25,746983161
25; 64,0; 67,0
25; 18,191489362; 16,170212766
25; 39,78021978; 44,752747253
25; 13,0; 13,0
25; 2,0; 8,0
25; 10,057869146; 10,050470359
25; 2,90625; 2,90625
25; 5,316455696; 3,189873418
25; 3,0; 4,0
25; 17,283018868; 21,123689727
25; 1,904761905; 1,904761905
25; 3,16; 3,16
25; 5,0; 7,0
25; 12,212121212; 13,151515152
25; 4,554455446; 1,821782178
25; 11,297949264; 10,270862967
25; 3,079470199; 5,132450331
25; 8,409090909; 8,409090909
25; 10,785365854; 6,863414634
25; 15,833333333; 25,333333333
25; 1,955555556; 3,911111111
25; 16,028021016; 21,036777583
25; 4,246153846; 1,061538462
25; 26,706014475; 26,706014475
25; 4,148148148; 2,074074074
25; 10,88172043; 13,849462366
25; 17,482269504; 15,425531915
25; 10,117302053; 6,070381232
25; 47,0; 31,0
25; 11,608695652; 9,673913043
25; 76,744768665; 54,767326423
25; 2,0; 2,0
25; 23,462311558; 23,462311558
25; 8,653846154; 12,5
25; 7,053846154; 12,092307692
25; 4,0; 4,0
25; 19,831460674; 14,873595506
25; 15,358851675; 17,406698565
25; 6,118144294; 10,175774673
25; 13,613733906; 13,613733906
25; 12,0; 9,0
25; 25,333333333; 17,944444444
25; 17,558282209; 16,582822086
25; 21,0; 19,0
25; 133,72390705; 176,317447814
25; 11,553903346; 10,591078067
25; 1,0; 6,0
25; 1,083333333; 0,0
25; 3,803278689; 1,901639344
25; 2,954198473; 3,938931298
25; 58,10183727; 64,010498688
25; 1,1; 0,0
25; 26,498084291; 24,459770115
25; 13,0; 8,0
25; 9,724137931; 11,668965517
25; 8,0; 10,0
25; 7,820987654; 8,938271605
25; 9,583575675; 9,009824506
25; 2,878378378; 8,635135135
25; 2,07253886; 3,10880829
25; 4,066115702; 5,082644628
25; 76,318181818; 70,045454545
25; 26,0; 30,0
25; 16,541353383; 20,676691729
25; 6,8; 10,685714286
25; 2,0; 4,0
25; 4,0; 3,0
25; 4,952380952; 4,952380952
25; 11,460207612; 12,415224913
25; 14,905956113; 6,956112853
25; 85,732765717; 88,758628036
25; 64,0; 61,0
25; 111,735522867; 111,715632717
25; 26,999957539; 18,99997012
25; 4,0; 2,0
25; 9,947089947; 8,952380952
25; 6,0; 6,0
25; 6,138461538; 6,138461538
25; 3,042857143; 3,042857143
25; 48,075336349; 60,349890311
25; 1,838383838; 2,757575758
25; 12,648648649; 7,783783784
25; 17,309090909; 18,327272727
25; 10,774590164; 13,713114754
25; 7,162790698; 2,046511628
25; 8,181818182; 4,545454545
25; 23,660377358; 13,981132075
25; 5,54887218; 11,097744361
25; 2,101694915; 3,152542373
25; 5,950819672; 5,950819672
25; 24,059299986; 25,030363223
25; 5,0; 4,0
25; 2,892857143; 1,928571429
25; 18,744508221; 17,744740038
25; 0,0; 0,0
25; 32,610819781; 26,496291072
25; 36,15; 34,141666667
25; 34,276885039; 34,285939428
25; 9,0; 8,0
25; 89,268719807; 81,244565217
25; 30,505263158; 29,488421053
25; 6,0; 11,0
25; 145,709440362; 154,816280384
25; 8,761061947; 7,787610619
25; 43,205069598; 37,313469198
25; 76,321353066; 97,410147992
25; 33,052631579; 31,049441786
25; 24,037317797; 30,046647247
25; 18,0; 16,0
25; 55,917037037; 67,899259259
25; 26,051908397; 23,157251908
25; 7,320833333; 9,4125
25; 5,031847134; 4,025477707
25; 159,676897533; 303,001596063
25; 22,102167183; 33,153250774
25; 7,948717949; 1,987179487
25; 7,115702479; 9,148760331
25; 3,068181818; 5,113636364
25; 1,952380952; 1,952380952
25; 77,0; 97,0
25; 35,0; 21,0
25; 26,104; 28,112
25; 5,0; 5,0
25; 12,0433213; 12,0433213
25; 28,378378378; 34,459459459
25; 8,242424242; 7,212121212
25; 24,112262522; 33,547495682
25; 26,382042254; 19,542253521
25; 3,7; 0,925
25; 89,106650656; 83,197569225
25; 23,539589443; 18,42228739
25; 29,960474308; 37,949934124
25; 10,105263158; 10,105263158
25; 12,867346939; 8,908163265
25; 4,0; 5,0
25; 223,758104738; 290,080908839
25; 19,711831532; 27,596564145
25; 21,482352941; 7,811764706
25; 219,721353493; 283,578805341
25; 3,02857498; 4,047113764
25; 0,0; 2,7
25; 6,936363636; 6,936363636
25; 6,892720307; 10,831417625
25; 4,23255814; 7,406976744
25; 8,97164565; 11,962194199
25; 8,156862745; 6,117647059
25; 157,697467792; 194,861839183
25; 12,675; 8,45
25; 18,296703297; 14,230769231
25; 184,356913348; 188,706245101
25; 5,0; 5,0
25; 6,133333333; 8,586666667
25; 49,932436657; 86,347613466
25; 6,24742268; 11,453608247
25; 27,679245283; 27,679245283
25; 23,636363636; 32,885375494
25; 5,147058824; 11,323529412
25; 30,22431613; 43,731409555
25; 3,803278689; 2,852459016
25; 18,832967033; 15,859340659
25; 7,0; 4,0
25; 2,0; 4,0
25; 20,063091483; 15,047318612
25; 55,0; 41,0
25; 11,0; 11,0
25; 40,0; 43,0
25; 20,23465704; 18,104693141
25; 83,917471227; 103,76213671
25; 94,353203687; 82,559053226
25; 5,327868852; 3,196721311
25; 25,257201646; 22,226337449
25; 2,123809524; 9,557142857
25; 3,85; 8,6625
25; 47,069066863; 47,069066863
25; 11,147651007; 7,093959732
25; 19,681470138; 11,246554364
25; 7,759398496; 7,759398496
25; 2,907692308; 1,938461538
25; 5,172413793; 8,275862069
25; 76,0; 67,0
25; 8,952631579; 7,957894737
25; 23,657142857; 24,685714286
25; 24,545454545; 28,472727273
25; 7,953757225; 4,971098266
25; 2,054054054; 1,027027027
25; 15,599284436; 14,624329159
25; 9,0; 12,0
25; 4,045977011; 5,057471264
25; 18,585454545; 20,541818182
25; 29,201716738; 21,901287554
25; 4,520547945; 0,0
25; 230,0; 262,0
25; 257,0; 280,0
25; 41,149590164; 51,676229508
25; 3,883211679; 4,854014599
25; 42,157053304; 40,240823609
25; 22,821705426; 18,852713178
25; 4,162162162; 3,121621622
25; 3,0; 5,0
25; 32,079831933; 23,525210084
25; 6,091590102; 6,091590102
25; 35,148194271; 35,148194271
25; 3,144578313; 5,240963855
25; 10,807017544; 8,842105263
25; 7,0; 11,0
25; 8,186770428; 5,116731518
25; 29,0; 44,0
25; 5,618181818; 3,745454545
25; 5,0; 7,0
25; 306,781875961; 363,906843229
25; 13,0; 21,0
25; 2,020833333; 7,072916667
25; 18,0; 16,0
25; 4,768856448; 9,537712895
25; 40,0; 40,0
25; 3,0; 4,0
25; 9,186528497; 8,165803109
25; 5,194805195; 5,194805195
25; 10,0; 14,0
25; 14,0; 6,0
25; 229,619386; 274,841454792
25; 9,885931559; 8,897338403
25; 6,816753927; 11,685863874
25; 65,198338436; 63,14210343
25; 3,0; 4,0
25; 41,126624629; 40,14741928
25; 200,839474731; 280,532237454
25; 18,093264249; 19,098445596
25; 35,308370044; 27,237885463
25; 7,161538462; 4,092307692
25; 18,265116279; 9,669767442
25; 19,071428571; 16,060150376
25; 4,852941176; 1,941176471
25; 20,32729805; 10,647632312
25; 3,0; 1,0
25; 0,970873786; 1,941747573
25; 6,0; 6,0
25; 20,244328098; 21,256544503
25; 18,050847458; 16,04519774
25; 112,779417584; 115,103258237
25; 14,011976048; 12,143712575
25; 26,533589251; 33,412667946
25; 4,0; 3,0
25; 12,0; 17,0
25; 9,126760563; 14,197183099
25; 6,0; 7,0
25; 2,763157895; 0,0
25; 14,890510949; 5,95620438
25; 1,0; 3,0
25; 19,499263623; 28,273932253
25; 4,787878788; 7,660606061
25; 18,437142857; 19,461428571
25; 11,099773243; 12,108843537
25; 27,123439534; 32,146298706
25; 53,135376756; 46,117496807
25; 10,0; 8,0
25; 9,689440994; 7,751552795
25; 0,875; 0,875
25; 326,940333168; 458,172206565
25; 25,860262009; 29,691411936
25; 5,686046512; 4,738372093
25; 1,971014493; 0,985507246
25; 13,265186916; 11,496495327
25; 7,784753363; 5,560538117
25; 45,0; 58,0
25; 33,411214953; 23,286604361
25; 11,0; 7,0
25; 139,0; 168,0
25; 176,0; 227,0
25; 35,0; 40,0
25; 38,019810508; 39,047372954
25; 6,816993464; 7,790849673
25; 127,763182239; 118,779833488
25; 11,656716418; 6,358208955
25; 24,304761905; 31,393650794
25; 3,0; 2,0
25; 24,0; 26,0
25; 12,255319149; 11,234042553
25; 1,888; 3,776
25; 9,258373206; 9,258373206
25; 14,755434783; 21,641304348
25; 1,944444444; 2,916666667
25; 34,125470176; 28,103328381
25; 62,0; 67,0
25; 31,08185901; 22,561924963
25; 11,0; 7,0
25; 6,917647059; 3,952941176
25; 4,168067227; 1,042016807
25; 8,540540541; 12,810810811
25; 24,949868074; 27,029023747
25; 140,082315511; 171,867566581
25; 28,008013209; 23,435739895
25; 274,450682147; 367,76839216
25; 297,791300473; 397,933127179
25; 34,856930072; 36,893255851
25; 158,637408634; 174,707381646
25; 153,209642958; 220,452147293
25; 228,963711325; 290,536148244
25; 227,66065939; 282,597614159
25; 149,735630338; 183,202116483
25; 105,549924022; 177,927732328
25; 24,846758192; 37,349917471
25;;
25; 108,979724887; 113,848273571
25; 124,967296384; 153,655250614
25; 5,840707965; 4,867256637
25; 11,850374065; 8,887780549
25; 7,156424581; 7,156424581
25; 5,0; 7,0
25; 42,0; 47,0
25; 61,0; 72,0
25; 31,250673854; 28,226415094
25; 94,002089961; 118,001472559
25; 4,04040404; 1,01010101
25; 1,045351783; 3,13605535
25; 16,753112033; 18,72406639
25; 0,0; 0,931034483
25; 1,0; 4,0
25; 81,586693548; 78,601814516
25; 4,117647059; 4,117647059
25; 17,976653696; 26,964980545
25; 21,146953405; 14,802867384
25; 3,290322581; 13,161290323
25; 45,173977901; 36,139182321
25; 128,468779022; 190,217117084
25; 107,997108582; 126,82067746
25; 173,73711279; 199,235471223
25; 41,361424982; 49,283667698
25; 6,093023256; 5,07751938
25; 16,0; 19,0
25; 18,610521697; 13,713015987
25; 26,515985557; 27,498059096
25; 28,044233807; 50,078988942
25; 7,445544554; 5,584158416
25; 2,009373986; 2,009373986
25; 3,722222222; 1,861111111
25; 5,122699387; 10,245398773
25; 12,04173913; 16,055652174
25; 14,0; 11,0
25; 16,346153846; 10,576923077
25; 13,447368421; 16,328947368
25; 87,0; 100,0
25; 180,923887139; 159,184386714
25; 2,0; 2,0
25; 12,031746032; 14,037037037
25; 101,328600406; 99,361054767
25; 3,0; 3,0
25; 181,0; 252,0
25; 4,049382716; 7,086419753
25; 5,0; 4,0
25; 16,0; 10,0
25; 25,226544622; 20,375286041
25; 15,837563452; 11,614213198
25; 19,0; 18,0
25; 4,373333333; 3,28
25; 31,800573888; 30,774748924
25; 3,054545455; 1,018181818
25; 4,788732394; 1,915492958
25; 3,157894737; 1,052631579
25; 10,260869565; 11,286956522
25; 11,387323944; 6,211267606
25; 53,0; 58,0
25; 4,0; 3,0
25; 2,829545455; 3,772727273
25; 12,082191781; 8,054794521
25; 18,044554455; 24,059405941
25; 90,635614033; 101,053500703
25; 60,914367839; 68,024065966
25; 2,550802139; 6,802139037
25; 9,52991453; 16,200854701
25; 3,711340206; 1,855670103
25; 6,688888889; 12,422222222
25; 3,952; 2,964
25; 3,156716418; 3,156716418
25; 19,739413681; 19,739413681
25; 112,482256181; 115,821144628
25; 136,278251452; 139,729576667
25; 16,811545151; 30,080222848
25; 212,11788049; 234,987203801
25; 162,606101309; 279,003401295
25; 164,852420192; 156,598612827
25; 141,796053571; 140,468744793
25; 114,224369639; 165,347087026
25; 107,972122148; 108,152539349
25; 338,0; 397,0
25; 4,714285714; 1,885714286
25; 3,0; 7,0
25; 31,124678663; 26,831619537
25; 58,969045121; 54,971143757
25; 45,40025413; 32,284625159
25; 17,188053097; 21,232300885
25; 5,056497175; 9,101694915
25; 7,336; 4,192
25; 6,060606061; 0,0
25; 26,800133635; 29,819551827
25; 2,193548387; 4,387096774
25; 71,231159781; 66,227412502
25; 5,040650407; 3,024390244
25; 12,434118602; 10,084131627
25; 10,0; 6,0
25; 34,578947368; 45,057416268
25; 7,116022099; 7,116022099
25; 6,26744186; 8,953488372
25; 28,0; 15,0
25; 2,133333333; 4,266666667
25; 14,060869565; 7,030434783
25; 22,939790576; 14,960732984
25; 1,0; 1,0
25; 0,0; 0,967032967
25; 5,848580442; 5,848580442
25; 15,287769784; 15,287769784
25; 5,042735043; 7,05982906
25; 1,934782609; 3,869565217
25; 29,253393665; 33,153846154
25; 23,813504823; 22,778135048
25; 83,164356436; 81,16039604
25; 8,483606557; 4,713114754
25; 28,457943925; 32,38317757
25; 6,86; 4,9
25; 6,598360656; 7,540983607
25; 3,0; 6,0
25; 1,0; 1,0
25; 17,665289256; 18,646694215
25; 6,169491525; 4,406779661
25; 6,827160494; 6,827160494
25; 132,090628608; 106,357496358
25; 5,058139535; 9,104651163
25; 6,0; 7,0
25; 50,31193816; 42,262028054
25; 22,0; 23,0
25; 9,908256881; 10,899082569
25; 12,842900302; 5,927492447
25; 97,000886525; 143,521719858
25; 2,75; 1,833333333
25; 6,132075472; 16,352201258
25; 9,152112676; 7,118309859
25; 6,050847458; 6,050847458
25; 12,086021505; 12,086021505
25; 3,0375; 4,05
25; 70,528764706; 93,376111019
25; 10,815642458; 12,782122905
25; 7,0; 11,0
25; 5,0; 5,0
25; 33,907859079; 32,910569106
25; 42,235426009; 54,302690583
25; 1,919385084; 2,879077626
25; 81,625814863; 110,493481095
25; 222,0; 282,0
25; 3,909090909; 5,863636364
25; 42,785080906; 56,696817802
25; 11,695583535; 10,720951574
25; 4,597701149; 4,597701149
25; 112,90661492; 132,540493126
25; 1,666666667; 0,0
25; 3,84; 3,84
25; 13,0; 10,0
25; 5,924528302; 6,911949686
25; 12,438459059; 15,548073824
25; 4,155236856; 8,310473712
25; 163,312670612; 150,548572267
25; 122,103815004; 143,612387246
25; 123,952527798; 189,203425376
25; 13,128712871; 7,069306931
25; 11,284090909; 7,522727273
25; 49,707602339; 47,719298246
25; 9,0; 9,0
25; 2,0; 1,0
25; 1,12962963; 1,12962963
25; 258,18413923; 205,533314269
25; 238,124218052; 281,701519214
25;;
25; 5,703703704; 12,358024691
25; 21,0; 27,0
25; 7,59798995; 6,512562814
25; 2,901639344; 8,704918033
25; 16,64; 8,32
25; 28,681081081; 19,462162162
25; 7,0; 2,0
25; 37,993547743; 47,047976258
25; 4,0; 1,0
25; 7,670702179; 5,753026634
25; 42,0; 36,0
25; 15,798319328; 21,722689076
25; 109,198551917; 142,158049762
25; 10,277777778; 11,305555556
25; 5,0; 5,0
25; 5,141509434; 3,08490566
25; 36,0; 33,0
25; 7,060344828; 5,043103448
25; 11,545126354; 10,657039711
25; 7,407407407; 6,481481481
25; 27,536779324; 18,357852883
25; 1,058823529; 1,058823529
25; 22,999905828; 28,999881261
25; 4,65; 4,65
25; 1,0; 0,0
25; 13,583333333; 17,464285714
25; 18,097723106; 27,149712523
25; 17,389830508; 12,813559322
25; 277,153705446; 295,54169554
25; 9,0; 5,0
25; 115,13401322; 172,572836515
25; 25,169550263; 29,671169795
25; 101,135474108; 118,339098581
25; 135,767856021; 170,816742047
25; 176,559617199; 261,916043471
25; 208,749575092; 213,084368848
25; 173,368870333; 191,367693434
25; 102,012098222; 121,904785942
25; 4,281180687; 6,773867021
25; 7,45; 6,51875
25; 8,309012876; 11,424892704
25; 4,724409449; 1,88976378
25; 11,773584906; 13,735849057
25; 46,557126031; 39,623085984
25; 4,0625; 5,078125
25; 6,929692798; 7,928262628
25; 5,0; 8,0
25; 6,0; 4,0
25; 15,805369128; 20,020134228
25; 18,06405694; 18,06405694
25; 15,777777778; 11,833333333
25; 18,0; 10,0
25; 5,791304348; 3,860869565
25; 0,0; 0,0
25; 5,13368984; 10,267379679
25; 26,3671875; 20,5078125
25; 5,204819277; 4,337349398
25; 7,945578231; 9,931972789
25; 77,222383362; 90,072787311
25; 4,545454545; 5,454545455
25; 5,0390625; 5,0390625
25; 15,747747748; 12,795045045
25; 2,951612903; 1,967741935
25; 7,293413174; 10,419161677
25; 23,0; 23,0
25; 0,0; 0,0
25; 17,32; 12,508888889
25; 29,083213773; 27,077474892
25; 6,927835052; 8,082474227
25; 131,973534972; 170,383742911
25; 36,000060858; 43,999993388
25; 16,195121951; 9,109756098
25; 28,070886076; 29,073417722
25; 27,371900826; 21,289256198
25; 5,0; 8,0
25; 8,851485149; 7,867986799
25; 25,159225986; 18,097215383
25; 9,0; 7,0
25; 5,839285714; 4,866071429
25; 6,95483871; 4,967741935
25; 6,0; 4,0
25; 5,115207373; 2,046082949
25; 15,700374532; 14,719101124
25; 3,668292683; 7,336585366
25; 17,0; 4,0
25; 3,791208791; 1,516483516
25; 15,567567568; 16,605405405
25; 181,0; 182,0
25; 40,0; 37,0
25; 28,868796027; 41,817872576
25; 21,288659794; 22,302405498
25; 9,148351648; 8,131868132
26; 22,0; 22,0
26; 127,506038697; 103,416311625
26; 3,065217391; 5,108695652
26; 107,313386502; 121,725333985
26; 83,0; 106,0
26; 110,0; 92,0
26; 3,967213115; 5,950819672
26; 62,962603019; 64,842083706
26; 125,954150198; 107,370750988
26; 225,0; 233,0
26; 163,0; 182,0
26; 0,0; 2,153846154
26; 1,083333333; 5,416666667
26; 26,0; 16,0
26; 3,000043396; 2,000028931
26; 13,70212766; 27,404255319
26; 0,0; 0,0
26; 0,0; 1,166666667
26; 12,0; 13,0
26; 12,810894597; 12,810894597
26; 10,835820896; 8,865671642
26; 5,851851852; 3,901234568
26; 42,0; 68,0
26; 7,0; 9,0
26; 8,0; 5,0
26; 2,926829268; 4,87804878
26; 5,096774194; 9,174193548
26; 11,219123506; 15,298804781
26; 0,0; 0,0
26; 51,0; 41,0
26; 14,155902004; 9,100222717
26; 49,425089093; 44,51280565
26; 28,592267135; 21,690685413
26; 24,284140969; 16,513215859
26; 6,0; 3,0
26; 175,542101433; 184,409583664
26; 46,500453309; 37,402538531
26; 45,0; 32,0
26; 8,0; 2,0
26; 68,690240453; 63,920084866
26; 57,0; 75,0
26; 12,0; 5,0
26; 67,0; 83,0
26; 4,0; 10,0
26; 3,0; 6,0
26; 4,129032258; 4,129032258
26; 39,414284921; 49,204010658
26; 5,0; 4,0
26; 5,0; 2,0
26; 22,364433227; 19,314737787
26; 77,249408051; 70,039463299
26; 7,225927523; 2,064550721
26; 30,797427474; 24,779681145
26; 235,297274061; 297,675740509
26; 233,586003133; 283,887852146
26; 159,895650537; 174,80862435
26; 213,979349454; 214,738101692
26; 303,038772091; 262,08313995
26; 220,725537746; 273,661816299
26; 95,249338829; 152,944592941
26; 138,139966224; 164,36024706
26; 136,699671789; 170,053429321
26; 83,081407222; 81,246820129
26; 141,01309728; 111,869913157
26; 137,923672994; 133,48052331
26; 14,876269718; 14,876269718
26; 16,460431655; 7,201438849
26; 30,0; 27,0
26; 3,181818182; 1,060606061
26; 144,02576077; 169,143755602
26; 140,851334535; 162,349883539
26; 128,050474182; 110,182966156
26; 26,039215686; 15,022624434
26; 1,0; 1,0
26; 0,0; 1,102040816
26; 10,188679245; 8,150943396
26; 3,073170732; 2,048780488
26; 34,688057041; 29,732620321
26; 42,234200743; 35,195167286
26; 64,082987552; 55,34439834
26; 12,531965898; 9,639973767
26; 27,0; 31,0
26; 5,8; 2,9
26; 1,0; 1,0
26; 46,609910611; 54,715982022
26; 28,276806678; 40,121443748
26; 56,0; 60,0
26; 3,357652839; 0,0
26; 21,0; 12,0
26; 3,031060068; 6,062120137
26; 73,04657829; 86,214890757
26; 259,241683398; 194,903528274
26; 148,925462842; 165,843883338
26; 22,359334674; 28,457335039
26; 68,455008489; 51,069609508
26; 241,560327997; 216,2354549
26; 5,092592593; 4,074074074
26; 1,052631579; 2,105263158
26; 2,933333333; 0,0
26; 28,158054711; 26,398176292
26; 23,0; 20,0
26; 68,875497986; 52,62059247
26; 58,109616479; 59,129083435
26; 143,0; 130,0
26; 37,403923445; 28,305671796
26; 9,054545455; 11,066666667
26; 21,088050314; 19,07966457
26; 21,315008704; 18,270007461
26; 4,024539877; 3,018404908
26; 9,85915493; 9,85915493
26; 51,553747554; 33,025898145
26; 4,0; 8,0
26; 5,135135135; 2,054054054
26; 58,0; 58,0
26; 31,785028791; 36,02303263
26; 133,718223579; 175,796553801
26; 116,546320427; 162,351174855
26; 273,805732424; 334,475212355
26; 33,979057592; 18,534031414
26; 4,0; 3,0
26; 8,347826087; 8,347826087
26; 289,211543642; 307,687459534
26; 171,440560254; 190,353675075
26; 35,696264899; 27,763761588
26; 358,187058264; 455,924916464
26; 3,0; 4,0
26; 87,0; 69,0
26; 45,0; 59,0
26; 46,819404419; 37,853986551
26; 5,591836735; 8,387755102
26; 0,0; 3,0
26; 243,0; 245,0
26; 44,538827258; 38,043581616
26; 6,576981188; 2,818706224
26; 6,712664386; 3,807535202
26; 5,606557377; 2,803278689
26; 49,23782235; 53,340974212
26; 1,933333333; 0,966666667
26; 17,865764169; 4,962712269
26; 11,642857143; 8,732142857
26; 3,0; 4,0
26; 8,0; 8,0
26; 0,851851852; 0,851851852
26; 14,157303371; 3,033707865
26; 41,407407407; 38,377597109
26; 96,0; 77,0
26; 20,0; 23,0
26; 10,060606061; 4,024242424
26; 8,907216495; 4,948453608
26; 44,0; 44,0
26; 109,0; 101,0
26; 23,640194489; 23,640194489
26; 99,638614942; 117,661194738
26; 2,869565217; 2,869565217
26; 88,950045064; 120,304796292
26; 60,844404159; 51,99577793
26; 0,0; 0,0
26; 1,1; 3,3
26; 10,091743119; 4,036697248
26; 7,853881279; 5,890410959
26; 62,787931034; 64,846551724
26; 44,342396777; 35,06143001
26; 31,0; 31,0
26; 3,32231405; 7,752066116
26; 70,588527082; 90,456670978
26; 0,0; 1,0
26; 48,0; 58,0
26; 4,063492063; 3,047619048
26; 2,12244898; 5,306122449
26; 189,613142344; 217,669527089
26; 325,653724603; 299,205268344
26; 129,924860089; 147,538447632
26; 302,843342657; 328,171319456
26; 160,413748588; 133,959310805
26; 25,0; 19,0
26; 33,319739735; 27,261605238
26; 83,0; 78,0
26; 146,814108146; 125,054095835
26; 4,973544974; 4,973544974
26; 47,0; 57,0
26; 44,281088083; 22,655440415
26; 32,638380357; 30,462488333
26; 11,35483871; 10,322580645
26; 45,939531345; 60,211283792
26; 30,753246753; 24,987012987
26; 20,143776824; 13,429184549
26; 134,404577984; 131,115569318
26; 13,795121951; 13,795121951
26; 2,934760741; 2,934760741
26; 62,727529443; 75,880075939
26; 32,149950348; 41,335650447
26; 18,0; 13,0
26; 24,047713718; 21,041749503
26; 0,0; 0,0
26; 7,0; 6,0
26; 59,502365184; 52,442762535
26; 3,923076923; 4,903846154
26; 4,216216216; 4,216216216
26; 76,524249423; 75,503926097
26; 20,0; 17,0
26; 29,855421687; 19,903614458
26; 40,0; 37,0
26; 6,923076923; 10,879120879
26; 99,001303857; 68,000374825
26; 143,488643977; 149,462355166
26; 216,788201873; 193,229211328
26; 332,821020927; 456,337213289
26; 6,799091655; 1,359818331
26; 217,32422086; 326,663662887
26; 155,212800921; 182,616206423
26; 106,890913136; 138,306423677
26; 143,541336651; 147,670189
26; 166,728055885; 222,853047747
26; 144,565929166; 191,004515232
26; 112,348970788; 133,304388319
26; 1,359818331; 0,0
26; 116,831477825; 95,114335444
26; 186,159011274; 282,407270485
26; 203,116807449; 203,185069519
26; 4,864864865; 2,918918919
26; 2,025; 4,05
26; 2,181818182; 1,090909091
26; 9,0; 7,0
26; 24,795301485; 14,001326986
26; 1,013613375; 3,040840125
26; 4,938271605; 2,962962963
26; 132,873320375; 124,679346986
26; 41,288244767; 20,644122383
26; 89,716262976; 77,967704729
26; 1,0; 1,0
26; 43,0; 26,0
26; 53,953931692; 68,405877681
26; 45,461753731; 40,410447761
26; 38,509433962; 41,471698113
26; 2,028571429; 3,042857143
26; 33,064937028; 40,084939682
26; 62,0; 60,0
26; 5,745454545; 7,660606061
26; 143,1015137; 153,106120217
26; 21,0; 19,0
26; 154,0; 244,0
26; 160,0; 164,0
26; 156,0; 173,0
26; 7,0; 10,0
26; 7,0; 4,0
26; 38,07037037; 27,05
26; 9,74248927; 8,768240343
26; 43,757333161; 76,799718599
26; 22,024390244; 22,024390244
26; 0,0; 0,0
26; 3,0; 1,0
26; 7,84; 4,9
26; 156,797010696; 151,658105866
26; 11,107483616; 22,214967231
26; 18,644194757; 13,737827715
26; 55,671350539; 41,754955729
26; 119,653307718; 228,090828429
26; 428,350046511; 543,750959343
26; 246,875639361; 248,046952329
26; 4,976201221; 14,928603662
26; 116,163591952; 147,469847724
26; 115,512591211; 103,773322171
26; 17,127753304; 18,198237885
26; 14,0; 16,0
26; 14,368490678; 5,747396271
26; 8,928; 4,96
26; 6,1; 8,133333333
26; 0,0; 0,0
26; 75,100540389; 58,20917765
26; 4,915966387; 1,966386555
26; 0,0; 1,894736842
26; 6,094422812; 4,062948541
