DEP;P10_HNSCOL15P_DIPL0;P10_FNSCOL15P_DIPL0
01; 45,230769; 32,164103
01; 5,666667; 9,444444
01; 153,491113; 140,731982
01; 270,220963; 369,148159
01; 172,605799; 267,142273
01; 182,453347; 198,229019
01; 99,0; 87,0
01; 6,214286; 8,285714
01; 124,06008; 113,193321
01; 33,287671; 32,178082
01; 13,353474; 18,489426
01; 39,053321; 60,439663
01; 16,028571; 10,371429
01; 17,4791; 15,536977
01; 3,05625; 4,075
01; 401,282179; 406,381655
01; 16,237836; 23,341889
01; 26,0; 22,0
01; 28,0; 33,0
01; 3,0; 0,0
01; 47,074057; 46,859603
01; 61,22617; 79,00151
01; 8,0; 4,0
01; 103,845659; 102,901608
01; 197,558363; 149,613413
01; 46,250391; 43,234061
01; 155,39209; 78,287025
01; 29,0; 36,0
01; 57,398751; 61,814904
01; 54,061743; 60,068743
01; 317,546259; 372,085166
01; 115,096871; 136,470396
01; 137,38095; 140,458476
01; 279,560323; 336,57069
01; 230,528702; 337,767458
01; 227,578615; 276,321086
01; 157,853952; 171,097141
01; 209,024756; 197,826007
01; 242,623557; 323,111115
01; 177,543353; 242,382545
01; 16,0; 10,0
01; 18,554555; 18,53044
01; 15,710196; 10,118401
01; 30,421335; 18,252801
01; 29,502825; 24,234463
01; 12,0; 19,0
01; 39,546218; 42,588235
01; 7,935223; 9,919028
01; 193,805809; 194,870318
01; 30,25; 27,008929
01; 3,078261; 5,130435
01; 57,555692; 58,531212
01; 30,0; 25,0
01; 136,0; 131,0
01; 23,0; 13,0
01; 5,164835; 7,230769
01; 13,954839; 5,980645
01; 128,617108; 182,636873
01; 92,706832; 149,842431
01; 107,223206; 159,519297
01; 89,117646; 100,709454
01; 133,994735; 164,908126
01; 93,476976; 78,382359
01; 80,466566; 84,34433
01; 109,500716; 228,092977
01; 188,164114; 306,131277
01; 126,725696; 131,861835
01; 104,811524; 197,784222
01; 166,86568; 172,891491
01; 287,534166; 376,216539
01; 216,851928; 346,885211
01; 187,852587; 185,901738
01; 158,748633; 227,57028
01; 151,950725; 131,738596
01; 491,530849; 146,110216
01; 51,419178; 53,561644
01; 18,829609; 14,346369
01; 30,0; 27,0
01; 48,0; 40,0
01; 2,0; 3,0
01; 19,034991; 20,036832
01; 45,0; 44,0
01; 26,698303; 23,731824
01; 20,798851; 29,712644
01; 66,0; 60,0
01; 44,854375; 39,63875
01; 5,142857; 3,085714
01; 7,99999; 9,999988
01; 20,0; 18,0
01; 52,817241; 34,87931
01; 113,085214; 117,682174
01; 126,146338; 141,678081
01; 50,937369; 48,896853
01; 113,069646; 136,305831
01; 57,0; 45,0
01; 18,142857; 9,071429
01; 9,205714; 4,091429
01; 45,0; 44,0
01; 86,971814; 101,969306
01; 26,88412; 23,896996
01; 34,050537; 40,059456
01; 27,615928; 19,997741
01; 43,530864; 43,530864
01; 32,0; 34,0
01; 13,372549; 9,551821
01; 17,660777; 10,388693
01; 29,967105; 26,970395
01; 100,17814; 103,277454
01; 5,207101; 7,289941
01; 189,279212; 203,711411
01; 62,631452; 49,507452
01; 291,037127; 346,141433
01; 54,032984; 63,208396
01; 27,253918; 17,159875
01; 40,882029; 65,411246
01; 6,665072; 9,521531
01; 56,202696; 42,672417
01; 64,0; 58,0
01; 15,096154; 14,089744
01; 4,0; 5,0
01; 52,487945; 56,772675
01; 31,458505; 31,458505
01; 11,599109; 20,298441
01; 53,870797; 55,903657
01; 5,08982; 5,08982
01; 3,941606; 4,927007
01; 63,372335; 52,480215
01; 103,131796; 95,839649
01; 5,04386; 11,096491
01; 3,029126; 1,009709
01; 21,0; 21,0
01; 32,956407; 44,940555
01; 20,214388; 19,251798
01; 41,459167; 36,638333
01; 31,526415; 20,339623
01; 4,21875; 2,109375
01; 80,010479; 78,702959
01; 15,444915; 12,355932
01; 11,462185; 6,252101
01; 42,089119; 30,068321
01; 70,598808; 58,666615
01; 53,0; 44,0
01; 18,618557; 24,824742
01; 17,589796; 18,62449
01; 14,0; 17,0
01; 16,0; 17,0
01; 40,361132; 50,931905
01; 19,0; 22,0
01; 88,001444; 74,000911
01; 48,500566; 83,294451
01; 50,744417; 34,506203
01; 227,0; 244,0
01; 32,358871; 26,291583
01; 20,238114; 23,129274
01; 16,87561; 14,890244
01; 204,803012; 207,742768
01; 113,652285; 173,319734
01; 49,249323; 49,249323
01; 83,926433; 102,762767
01; 50,151376; 37,613532
01; 68,565943; 71,63606
01; 14,0; 24,0
01; 34,584946; 29,498925
01; 157,887761; 190,958846
01; 21,0; 31,0
01; 4,078049; 1,019512
01; 55,0; 53,0
01; 22,057143; 26,067532
01; 32,875735; 54,085887
01; 39,843511; 39,843511
01; 7,0; 8,0
01; 26,313756; 21,051005
01; 80,704757; 99,367515
01; 33,0; 41,0
01; 209,563608; 208,190082
01; 77,994478; 110,767156
01; 76,927725; 112,807766
01; 207,394045; 231,994893
01; 3,15; 3,15
01; 102,0; 113,0
01; 57,0; 43,0
01; 97,453127; 85,381138
01; 28,7; 29,725
01; 36,686747; 38,783133
01; 75,385463; 69,273128
01; 57,935841; 57,935841
01; 4,965753; 7,945205
01; 162,764375; 186,482956
01; 172,769394; 137,691285
01; 124,380916; 104,301625
01; 11,0; 11,0
01; 43,991037; 42,96799
01; 8,226415; 6,169811
01; 2,037975; 4,075949
01; 102,0; 110,0
01; 16,0; 24,0
01; 62,437004; 52,36652
01; 20,229226; 25,286533
01; 65,374639; 75,103731
01; 32,0; 29,0
01; 342,360757; 289,731438
01; 6,15; 4,1
01; 11,182724; 12,199336
01; 30,0; 29,0
01; 49,139734; 48,136882
01; 14,615385; 9,74359
01; 5,822485; 6,792899
01; 142,058354; 150,974441
01; 9,950495; 12,935644
01; 290,0; 318,0
01; 144,0; 143,0
01; 47,182841; 55,869923
01; 46,795539; 52,644981
01; 8,55132; 5,70088
01; 17,227468; 9,570815
01; 114,855722; 143,850754
01; 13,0; 11,0
01; 181,212125; 211,082255
01; 228,017419; 298,705683
01; 49,22798; 59,070339
01; 8,673387; 2,891129
01; 54,396098; 61,580488
01; 23,452471; 11,726236
01; 13,76431; 10,814815
01; 5,0; 11,0
01; 34,41966; 31,192817
01; 12,001304; 9,999793
01; 67,134281; 39,860979
01; 47,0; 37,0
01; 68,701587; 66,680952
01; 5,0; 6,0
01; 5,086207; 3,051724
01; 42,109333; 44,042251
01; 4,739583; 4,739583
01; 9,060811; 7,047297
01; 3,101695; 2,067797
01; 147,542129; 172,579121
01; 18,045918; 14,035714
01; 23,0; 17,0
01; 65,693462; 47,501426
01; 52,531532; 48,243243
01; 25,263158; 25,263158
01; 85,420719; 90,505285
01; 150,997837; 135,958371
01; 7,317829; 3,658915
01; 7,84106; 2,940397
01; 45,0; 38,0
01; 53,055838; 45,913706
01; 103,222713; 117,390536
01; 78,0; 86,0
01; 27,2384; 17,5104
01; 16,0; 13,0
01; 72,898778; 72,903882
01; 5,110294; 3,066176
01; 63,791457; 56,703518
01; 147,0; 211,0
01; 82,0; 144,0
01; 111,0; 134,0
01; 32,838037; 33,833129
01; 126,905172; 104,094828
01; 12,0; 10,0
01; 70,0; 60,0
01; 108,0; 147,0
01; 371,0; 417,0
01; 108,0; 98,0
01; 73,975319; 59,180255
01; 49,614206; 38,476323
01; 39,39496; 45,615217
01; 21,0; 31,0
01; 13,915663; 8,945783
01; 45,06425; 41,228995
01; 28,0; 22,0
01; 11,0; 7,0
01; 27,181513; 22,147899
01; 143,381289; 153,817053
01; 387,460944; 520,521296
01; 154,0; 165,0
01; 48,501567; 39,407524
01; 362,672893; 420,256054
01; 115,572019; 158,785905
01; 57,764368; 60,804598
01; 13,275424; 17,360169
01; 393,905504; 389,832501
01; 19,169946; 21,187835
01; 70,785714; 83,273949
01; 82,951279; 69,137386
01; 72,52; 60,76
01; 101,602554; 75,955307
01; 83,344317; 76,40224
01; 4,115108; 5,143885
01; 3,956522; 3,956522
01; 10,137255; 5,529412
01; 124,006663; 139,03307
01; 21,0; 18,0
01; 385,425215; 450,397431
01; 498,155454; 585,097147
01; 388,829886; 416,462184
01; 261,8397; 294,275282
01; 256,693899; 213,873408
01; 487,946272; 407,826204
01; 278,837138; 320,142256
01; 0,0; 0,0
01; 207,744435; 236,959829
01; 237,628739; 269,361548
01; 79,624838; 78,09953
01; 16,946082; 17,920968
01; 60,0; 46,0
01; 34,165137; 33,164977
01; 20,0; 6,0
01; 61,799024; 64,651287
01; 103,898494; 137,865309
01; 146,677017; 164,716872
01; 42,034913; 41,034081
01; 38,442767; 46,754717
01; 14,313697; 8,179255
01; 3,931034; 3,931034
01; 38,942945; 41,863666
01; 23,782972; 14,635675
01; 34,56; 18,24
01; 25,096899; 23,089147
01; 4,128; 5,16
01; 17,392705; 13,300304
01; 8,957429; 18,910129
01; 83,991811; 100,18767
01; 5,0; 6,0
01; 95,521826; 82,828246
01; 169,0; 155,0
01; 192,972172; 295,639654
01; 101,918217; 98,699747
01; 76,391642; 69,441469
01; 33,887324; 34,914213
01; 2,869565; 4,782609
01; 35,527547; 12,022986
01; 0,0; 1,058824
01; 7,0; 4,0
01; 167,0; 208,0
01; 73,895849; 73,771016
01; 5,0; 6,0
01; 14,0; 14,0
01; 33,841615; 21,897516
01; 28,0; 19,0
01; 214,0; 218,0
01; 18,81791; 19,99403
01; 143,901128; 169,373145
01; 84,950436; 76,308305
01; 33,89297; 28,908709
01; 17,816659; 14,847216
01; 10,853333; 10,853333
01; 13,0; 8,0
01; 5,0; 8,0
01; 40,851425; 30,380056
01; 121,411765; 143,670588
01; 25,179019; 19,134332
01; 6,116129; 6,116129
01; 45,0; 39,0
01; 69,139055; 72,019849
01; 40,079112; 42,941906
01; 42,842257; 51,811537
01; 4,1; 12,3
01; 8,057971; 5,036232
01; 20,0; 14,0
01; 72,626168; 74,537383
01; 216,845273; 226,663279
01; 116,0; 152,0
01; 38,0; 46,0
01; 66,0; 62,0
01; 207,697801; 239,362193
01; 14,509091; 8,161364
01; 105,917236; 115,724387
01; 81,774497; 80,789262
01; 49,23494; 30,892511
01; 52,179542; 49,984776
01; 129,048422; 143,522826
01; 235,198723; 122,014069
01; 141,663408; 177,851044
01; 24,644295; 26,469799
01; 9,045918; 12,061224
01; 64,0; 63,0
01; 17,546599; 22,420655
01; 15,193133; 11,141631
01; 54,786514; 50,80204
01; 76,107118; 66,093023
01; 30,01321; 17,820343
01; 69,344785; 84,419738
01; 56,360992; 50,09866
01; 59,722983; 58,732255
01; 39,024625; 30,458244
01; 41,455571; 37,686883
01; 37,784553; 35,846883
01; 41,451162; 41,749816
01; 146,9774; 214,111488
01; 66,827068; 54,676692
01; 25,418814; 20,335051
01; 83,0; 78,0
01; 63,297125; 63,297125
01; 33,508997; 30,462725
01; 323,165181; 399,188254
01; 88,358435; 92,516479
01; 41,0; 41,0
01; 45,0; 47,0
01; 63,352081; 44,544432
01; 14,187291; 12,160535
01; 121,250173; 112,360635
01; 185,017212; 213,350068
01; 25,968153; 22,121019
01; 42,0; 53,0
01; 10,0; 9,0
01; 79,857816; 128,571706
01; 119,038112; 155,708135
01; 73,475574; 68,657908
01; 10,80904; 13,75696
01; 28,30073; 26,20438
01; 22,126679; 20,115163
01; 101,291346; 113,325962
01; 43,796515; 43,796515
01; 54,576804; 63,840949
01; 55,216232; 65,510783
01; 6,851064; 3,914894
01; 46,0; 55,0
01; 53,399096; 55,414157
01; 96,0; 73,0
01; 3,808; 6,664
01; 68,807409; 50,826604
01; 12,307692; 16,410256
01; 70,550633; 92,411392
01; 23,780488; 18,82622
01; 10,0; 1,0
01; 16,534954; 7,781155
01; 23,81749; 20,840304
01; 30,701439; 30,701439
01; 3,162162; 4,216216
01; 7,060086; 14,120172
01; 35,0; 46,0
01; 113,308429; 119,439614
01; 13,456869; 8,28115
01; 34,63103; 31,149009
01; 179,022991; 205,439608
01; 92,0; 115,0
01; 28,08046; 36,103448
01; 44,570605; 38,492795
01; 37,629862; 26,051443
01; 47,0; 44,0
01; 12,956954; 9,966887
01; 115,0; 73,0
01; 226,942141; 211,375918
01; 342,308608; 342,259836
01; 2,0; 6,0
01; 22,696667; 22,696667
01; 18,0; 26,0
01; 41,93722; 47,179372
01; 12,0; 11,0
01; 36,0; 42,0
01; 9,02719; 12,036254
01; 62,606032; 88,264241
01; 17,897921; 14,914934
01; 18,81407; 16,723618
01; 0,919192; 4,59596
01; 45,658858; 28,409956
01; 20,0; 15,0
01; 287,924477; 403,152862
01; 77,96774; 65,657044
01; 16,076312; 18,085851
01; 71,552106; 56,219512
01; 98,12626; 127,148483
01; 12,797784; 10,66482
01; 22,830383; 16,874631
01; 127,477139; 115,104825
01; 50,376444; 50,376444
01; 225,627027; 214,789806
01; 97,025685; 124,115076
01; 45,158887; 45,207641
01; 80,099179; 62,973878
01; 4,054795; 4,054795
01; 171,196205; 196,242128
02; 45,0; 51,0
02; 41,514803; 50,203947
02; 63,997978; 75,633974
02; 16,0; 16,0
02; 15,984733; 23,089059
02; 22,841379; 33,765517
02; 7,929204; 6,938053
02; 23,837209; 20,976744
02; 27,436364; 21,339394
02; 13,295455; 9,204545
02; 60,844867; 59,84741
02; 6,096774; 2,032258
02; 24,763033; 25,753555
02; 33,0; 37,0
02; 7,584416; 4,74026
02; 17,278689; 8,131148
02; 10,778523; 18,61745
02; 140,720347; 175,645669
02; 28,774611; 32,743523
02; 29,0; 46,0
02; 1,023529; 5,117647
02; 31,97343; 38,161836
02; 4,9; 2,94
02; 2,830189; 1,886792
02; 14,958333; 18,947222
02; 16,207254; 17,160622
02; 33,120438; 30,109489
02; 169,899773; 201,196198
02; 26,516624; 24,55243
02; 14,563758; 20,805369
02; 84,409885; 80,358091
02; 33,414226; 28,351464
02; 9,91453; 7,931624
02; 5,884615; 6,865385
02; 18,705882; 13,509804
02; 7,241379; 16,551724
02; 75,886859; 82,871421
02; 8,0; 5,0
02; 10,313248; 18,563846
02; 12,195652; 21,342391
02; 44,811149; 52,766224
02; 27,362117; 30,293772
02; 13,180556; 9,125
02; 3,0; 2,0
02; 29,45; 37,574138
02; 12,458015; 9,343511
02; 5,847458; 3,898305
02; 65,355932; 70,461864
02; 23,0; 38,0
02; 13,925155; 32,828222
02; 9,777778; 11,733333
02; 13,19084; 20,885496
02; 22,653017; 32,502155
02; 6,928571; 6,928571
02; 9,470588; 9,470588
02; 172,427977; 186,387718
02; 58,248711; 58,248711
02; 299,293845; 370,366833
02; 31,111913; 30,108303
02; 32,348243; 15,163239
02; 5,827338; 12,625899
02; 35,0; 34,0
02; 339,747973; 535,050502
02; 49,077165; 65,102362
02; 6,056872; 4,037915
02; 15,0; 18,0
02; 12,121896; 7,071106
02; 13,317073; 11,268293
02; 31,0; 39,0
02; 45,334405; 40,406752
02; 7,823204; 12,712707
02; 51,744117; 61,71485
02; 33,593182; 34,611737
02; 8,230769; 12,346154
02; 2,212766; 9,957447
02; 31,366337; 19,60396
02; 17,670243; 18,633229
02; 7,746835; 2,905063
02; 12,0; 15,0
02; 33,647309; 32,805485
02; 15,115044; 9,716814
02; 58,918219; 50,929308
02; 11,953846; 8,965385
02; 64,306122; 57,316327
02; 58,508394; 79,683286
02; 1,034483; 0,0
02; 5,140845; 7,197183
02; 92,460419; 92,460419
02; 11,0; 10,0
02; 8,902174; 11,869565
02; 95,499173; 126,305358
02; 26,430079; 11,746702
02; 639,086367; 796,457745
02; 13,62766; 16,547872
02; 22,637795; 30,511811
02; 19,584615; 15,461538
02; 14,506152; 16,620555
02; 14,318182; 10,227273
02; 24,879227; 25,874396
02; 16,787562; 16,787562
02; 101,12069; 135,818966
02; 8,828571; 6,866667
02; 12,0; 13,0
02; 49,268168; 48,388181
02; 16,995232; 12,999093
02; 1,809524; 1,809524
02; 39,683794; 52,581028
02; 155,073879; 253,618655
02; 41,344928; 44,305803
02; 47,922581; 52,914516
02; 58,052679; 86,075795
02; 19,615741; 20,648148
02; 16,848485; 15,795455
02; 3,037975; 3,037975
02; 11,900826; 15,867769
02; 31,0; 28,0
02; 24,0; 19,0
02; 30,241245; 29,198444
02; 4,0; 2,0
02; 24,466443; 27,657718
02; 52,917188; 60,904688
02; 8,0; 13,0
02; 48,429052; 55,646546
02; 22,778846; 24,759615
02; 85,0; 79,0
02; 3,8; 2,85
02; 17,632979; 11,409574
02; 99,441515; 118,32884
02; 9,148352; 11,181319
02; 31,695238; 47,542857
02; 63,648; 79,812571
02; 149,995123; 136,150209
02; 14,0; 17,0
02; 7,808; 3,904
02; 12,0; 14,0
02; 28,457944; 34,345794
02; 26,757848; 26,757848
02; 179,443333; 207,826266
02; 7,897436; 13,820513
02; 14,846939; 12,867347
02; 5,230769; 6,276923
02; 24,0; 31,0
02; 0,973684; 3,894737
02; 6,0; 6,0
02; 26,101168; 26,098397
02; 2,0; 3,0
02; 8,0; 9,0
02; 6,105263; 6,105263
02; 5,11236; 6,134831
02; 24,0; 23,0
02; 24,920128; 21,929712
02; 8,12973; 17,275676
02; 25,745763; 17,470339
02; 41,0; 55,0
02; 13,203125; 22,34375
02; 28,0; 27,0
02; 72,352381; 52,990476
02; 13,0; 13,0
02; 12,0; 22,0
02; 247,679092; 247,41894
02; 31,0; 31,0
02; 116,905577; 129,000948
02; 23,552; 25,514667
02; 57,285357; 56,28035
02; 354,729452; 308,375172
02; 144,557562; 212,082569
02; 9,076369; 9,29473
02; 143,652283; 134,363764
02; 202,56471; 217,484424
02; 63,315966; 62,531156
02; 169,10834; 286,623784
02; 6,443182; 9,204545
02; 11,0; 9,0
02; 9,317647; 8,282353
02; 19,073077; 31,119231
02; 441,14373; 665,354212
02; 392,886038; 530,786055
02; 174,791209; 330,216983
02; 62,0; 55,0
02; 6,95368; 10,927211
02; 12,93299; 17,907216
02; 1,0; 5,0
02; 7,17757; 6,280374
02; 22,0; 25,0
02; 52,0; 51,0
02; 16,682243; 17,663551
02; 6,085714; 14,2
02; 11,815385; 15,753846
02; 38,567097; 52,256425
02; 27,0; 18,0
02; 91,388242; 91,561696
02; 60,400763; 65,43416
02; 13,80137; 19,109589
02; 30,419786; 35,326203
02; 39,066781; 65,111301
02; 34,906514; 27,925211
02; 35,358056; 25,255754
02; 3,946667; 2,96
02; 22,896861; 15,928251
02; 43,0; 56,0
02; 23,337243; 25,366569
02; 34,266203; 28,219226
02; 18,081081; 22,099099
02; 48,31631; 51,336079
02; 14,876033; 16,859504
02; 43,643272; 51,6041
02; 158,192581; 145,78532
02; 6,0; 7,0
02; 13,0; 13,0
02; 6,135802; 0,876543
02; 2,0; 3,0
02; 19,0; 23,0
02; 57,688129; 57,63458
02; 19,66005; 16,555831
02; 12,378378; 23,725225
02; 47,729958; 60,656821
02; 33,939873; 37,025316
02; 10,3125; 4,125
02; 58,59493; 71,798661
02; 24,143302; 19,314642
02; 123,095783; 146,230376
02; 5,079365; 11,174603
02; 18,0; 16,0
02; 31,925408; 22,946387
02; 20,0; 12,0
02; 1,0; 1,0
02; 23,235495; 17,174061
02; 25,520548; 18,90411
02; 10,877778; 3,955556
02; 96,095571; 102,039627
02; 8,918919; 12,882883
02; 21,22015; 37,540336
02; 3,0; 3,0
02; 13,805397; 11,833197
02; 85,633923; 57,959131
02; 135,0; 19,0
02; 11,908397; 8,931298
02; 4,0; 9,0
02; 9,0; 12,0
02; 25,557823; 31,455782
02; 190,965767; 250,776647
02; 129,554041; 124,661698
02; 70,366324; 72,215739
02; 18,0; 17,0
02; 6,0; 5,0
02; 40,186916; 46,214953
02; 194,171469; 281,693565
02; 3,71831; 6,507042
02; 88,390407; 98,733965
02; 47,554813; 50,658425
02; 8,835366; 10,79878
02; 7,636012; 8,590514
02; 5,6; 7,84
02; 2,0; 3,0
02; 7,107692; 3,046154
02; 28,027439; 36,72561
02; 7,061404; 4,035088
02; 16,213333; 11,146667
02; 13,391304; 10,521739
02; 31,079984; 26,069335
02; 36,734554; 36,734554
02; 18,237377; 16,209325
02; 50,032582; 52,609308
02; 41,88587; 39,891304
02; 15,096774; 7,548387
02; 16,576577; 14,504505
02; 72,723834; 77,704918
02; 5,575758; 10,222222
02; 4,290909; 5,363636
02; 21,923611; 22,920139
02; 29,215504; 35,475969
02; 16,102564; 13,083333
02; 16,901408; 20,070423
02; 10,56; 15,36
02; 3,040541; 5,067568
02; 22,0; 21,0
02; 16,364486; 15,401869
02; 59,0; 53,0
02; 8,939394; 10,727273
02; 29,0; 32,0
02; 1,047619; 1,047619
02; 35,0; 30,0
02; 26,202073; 26,202073
02; 15,938462; 15,938462
02; 27,0; 25,0
02; 20,068729; 21,072165
02; 9,2; 12,266667
02; 82,193978; 74,175053
02; 59,228361; 67,39779
02; 31,0; 34,0
02; 30,06993; 33,076923
02; 184,969813; 174,110191
02; 18,774347; 23,714964
02; 105,0; 130,0
02; 43,86964; 50,545455
02; 7,127854; 7,127854
02; 85,982533; 85,982533
02; 76,060583; 130,081616
02; 5,0; 4,0
02; 188,378431; 223,884314
02; 47,0; 45,0
02; 15,19544; 20,260586
02; 32,713873; 17,843931
02; 17,52608; 14,897168
02; 283,064039; 477,850905
02; 290,734675; 351,319772
02; 71,756345; 77,736041
02; 198,473396; 221,294751
02; 52,709163; 40,996016
02; 36,80625; 37,75
02; 20,362319; 7,126812
02; 8,240602; 7,210526
02; 78,43761; 75,532513
02; 49,736052; 50,751073
02; 120,0; 159,0
02; 1,969466; 11,816794
02; 11,943925; 18,911215
02; 140,078431; 163,2493
02; 59,0; 44,0
02; 10,924399; 18,869416
02; 63,190454; 80,516868
02; 16,08377; 20,104712
02; 6,0; 7,0
02; 20,496454; 24,595745
02; 16,950673; 10,358744
02; 25,636727; 22,678643
02; 16,632768; 9,355932
02; 44,158163; 29,438776
02; 24,455206; 23,476998
02; 21,182213; 22,190889
02; 16,36426; 11,265562
02; 13,944882; 15,937008
02; 19,487179; 11,692308
02; 296,750327; 342,431947
02; 16,0; 13,0
02; 53,187954; 57,279335
02; 15,0; 17,0
02; 18,229787; 25,319149
02; 59,087523; 36,053404
02; 181,0; 228,0
02; 118,0; 154,0
02; 111,0; 143,0
02; 21,561462; 32,342193
02; 10,857143; 13,818182
02; 5,910448; 6,895522
02; 2,0; 6,0
02; 1,914894; 0,957447
02; 51,22467; 59,259912
02; 38,795359; 31,455696
02; 18,0; 15,0
02; 8,166667; 8,166667
02; 11,210526; 14,947368
02; 1,089109; 8,712871
02; 51,523931; 60,61639
02; 27,826087; 19,875776
02; 5,866667; 2,933333
02; 39,761614; 49,962096
02; 13,0; 16,0
02; 0,973333; 2,92
02; 15,0; 10,0
02; 62,0; 66,0
02; 118,068773; 171,866113
02; 587,0; 726,0
02; 15,879245; 13,89434
02; 48,0; 49,0
02; 8,144796; 9,162896
02; 22,308772; 21,294737
02; 15,416667; 19,527778
02; 37,366942; 42,416529
02; 25,202429; 30,242915
02; 45,348673; 37,461947
02; 99,259103; 107,061335
02; 23,928144; 22,931138
02; 13,93722; 14,932735
02; 78,451613; 82,374194
02; 12,473684; 12,473684
02; 17,892857; 12,922619
02; 6,041096; 6,041096
02; 15,895105; 18,875437
02; 25,0; 18,0
02; 1,0; 1,0
02; 317,246935; 410,367704
02; 250,964341; 341,054927
02; 121,44327; 199,729015
02; 119,435944; 158,578816
02; 63,61936; 62,576419
02; 67,711141; 82,430954
02; 1,96875; 4,921875
02; 16,0; 17,0
02; 32,290909; 17,154545
02; 59,415412; 56,444641
02; 15,0; 15,0
02; 45,0; 47,0
02; 20,429185; 23,493562
02; 3,927602; 11,782805
02; 23,0; 30,0
02; 8,095238; 14,166667
02; 7,0; 3,0
02; 4,928571; 10,842857
02; 95,070789; 89,002441
02; 19,136691; 17,122302
02; 36,25; 31,71875
02; 14,898649; 15,891892
02; 8,066303; 6,055961
02; 3,0; 3,0
02; 27,344482; 26,367893
02; 13,994413; 22,391061
02; 35,314488; 37,173145
02; 8,860465; 3,937984
02; 10,0; 7,0
02; 269,536156; 365,728846
02; 178,544497; 267,816182
02; 114,646551; 179,217057
02; 466,477657; 338,577076
02; 81,566203; 127,468702
02; 49,665556; 91,501408
02; 137,88186; 170,80192
02; 128,432526; 184,765601
02; 131,452041; 128,067433
02; 11,041943; 6,790927
02; 243,079819; 372,639207
02; 155,557569; 290,12744
02; 20,788591; 26,728188
02; 12,155844; 10,12987
02; 13,0; 9,0
02; 9,272727; 6,181818
02; 18,0; 14,0
02; 11,0; 19,0
02; 15,295597; 6,691824
02; 52,233708; 41,18427
02; 14,130841; 11,102804
02; 15,138249; 17,156682
02; 33,326114; 22,197522
02; 33,696671; 37,908755
02; 4,0; 3,0
02; 105,386675; 100,426777
02; 33,458228; 34,503797
02; 9,811321; 5,886792
02; 12,810649; 14,735728
02; 37,3821; 36,371773
02; 19,390411; 14,287671
02; 8,7; 3,866667
02; 6,822034; 7,79661
02; 124,0; 180,0
02; 24,7981; 27,897862
02; 18,0; 11,0
02; 17,0; 33,0
02; 11,649606; 10,590551
02; 2,0; 2,0
02; 12,082192; 19,130137
02; 29,67897; 33,636166
02; 11,0; 8,0
02; 18,170616; 15,14218
02; 9,512195; 4,756098
02; 16,0; 8,0
02; 15,507692; 11,630769
02; 21,774744; 19,795222
02; 6,0; 4,0
02; 20,13245; 9,536424
02; 8,413793; 8,413793
02; 5,0625; 4,05
02; 36,0; 30,0
02; 9,922481; 9,922481
02; 4,0; 9,0
02; 41,0; 42,0
02; 28,720482; 34,662651
02; 27,714286; 17,449735
02; 27,207547; 28,179245
02; 38,0; 38,0
02; 28,0; 24,0
02; 3,876543; 1,938272
02; 30,0; 29,0
02; 23,717647; 19,764706
02; 13,302682; 13,302682
02; 13,481481; 8,296296
02; 21,795666; 31,702786
02; 25,0; 24,0
02; 13,787879; 13,787879
02; 8,428571; 4,214286
02; 207,0; 294,0
02; 36,645933; 27,732057
02; 38,168889; 43,191111
02; 5,130435; 3,078261
02; 29,0; 24,0
02; 9,827586; 15,724138
02; 28,424623; 29,477387
02; 15,921951; 15,921951
02; 63,712144; 70,68066
02; 55,586061; 64,519535
02; 8,775; 9,75
02; 5,668696; 7,392109
02; 36,0; 40,0
02; 7,982262; 14,966741
02; 6,867925; 3,924528
02; 37,0; 25,0
02; 54,0; 39,0
02; 3,891892; 5,837838
02; 11,287129; 12,415842
02; 27,0; 38,0
02; 18,0; 23,0
02; 9,0; 14,0
02; 4,0; 9,0
02; 30,087209; 27,078488
02; 43,0; 40,0
02; 25,41841; 18,301255
02; 6,0; 9,0
02; 70,544066; 78,891337
02; 9,0; 10,0
02; 67,869384; 66,913478
02; 45,954031; 57,659134
02; 0,0; 0,87234
02; 63,786826; 77,317365
02; 2,098361; 3,147541
02; 172,013271; 188,395488
02; 91,693689; 101,455054
02; 151,348113; 183,63571
02; 11,824121; 10,914573
02; 21,352941; 19,411765
02; 2,0; 4,0
02; 6,25455; 4,252166
02; 10,0; 10,0
02; 4,081633; 11,22449
02; 29,605263; 29,605263
02; 20,073801; 25,092251
02; 20,481481; 21,45679
02; 64,482655; 64,482655
02; 9,608108; 6,405405
02; 10,422535; 11,464789
02; 25,75; 31,692308
02; 12,793651; 21,650794
02; 14,811321; 13,823899
02; 58,416025; 62,588598
02; 86,061649; 77,055197
02; 7,153706; 6,122909
02; 6,375; 5,3125
02; 42,627168; 31,722543
02; 27,72093; 33,66113
02; 9,90991; 8,918919
02; 38,547564; 33,605568
02; 23,604938; 19,670782
02; 24,472906; 26,512315
02; 7,14433; 6,123711
02; 8,063492; 9,071429
02; 72,853151; 88,820965
02; 8,237037; 18,533333
02; 2,095238; 3,142857
02; 11,080882; 12,088235
02; 8,225806; 10,967742
02; 13,748201; 12,690647
02; 3,0; 5,0
02; 65,809524; 70,648459
02; 67,003257; 50,252443
02; 27,0; 28,0
02; 6,0; 5,0
02; 204,587295; 223,887788
02; 47,933775; 47,933775
02; 7,512986; 10,330355
